,attrition,businesstravel,department,educationfield,gender,jobrole,overtime,remotework,age,distancefromhome,education,employeenumber,environmentsatisfaction,jobinvolvement,joblevel,jobsatisfaction,monthlyincome,monthlyrate,numcompaniesworked,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,salary
166,No,non travel,,Medical,M, manager ,No,yes,58,2,3,167,2.0,3,4,2,12783.92,3323.82,4,22,4.0,4,1,0,2.0,16,14,14,153407.07
167,No,travel rarely, Sales ,,F, sales executive ,Yes,no,36,14,4,168,4.0,2,2,3,4492.84,1168.14,1,13,3.0,1,1,4,3.0,10,1,7,53914.11
168,No,travel rarely,,Life Sciences,M, healthcare representative ,,yes,43,11,3,169,1.0,3,3,3,8339.32,2168.22,1,17,3.0,2,1,1,3.0,10,0,9,100071.84
169,No,,,Human Resources,M, manager ,Yes,yes,55,26,4,170,3.0,4,5,2,15943.72,4145.37,4,18,3.0,1,1,0,3.0,10,1,4,191324.62
170,No,, Research & Development ,,M, research scientist ,,yes,42,23,2,171,4.0,2,2,3,4492.84,1168.14,1,12,3.0,4,0,2,3.0,20,3,7,53914.11
171,No,,,Technical Degree,F, laboratory technician ,,yes,40,11,3,172,4.0,3,2,3,4492.84,1168.14,1,11,,1,1,2,4.0,10,9,4,53914.08
172,Yes,, Research & Development ,Technical Degree,M, laboratory technician ,No,yes,56,7,2,173,4.0,3,1,3,2342.59,609.08,8,11,3.0,4,1,4,1.0,10,9,8,28111.13
173,No,travel rarely,,Marketing,F, sales executive ,,yes,39,33,1,174,4.0,2,4,4,10025.83,2606.72,0,11,3.0,1,1,2,2.0,20,9,6,120310.0
174,No,travel rarely,,Life Sciences,F, manager ,No,yes,53,2,4,175,1.0,2,4,4,12855.83,3342.52,2,16,3.0,3,0,3,3.0,25,3,7,154270.0
175,No,travel frequently,,,M, sales executive ,No,no,27,8,3,176,4.0,3,3,3,8339.32,2168.22,1,15,3.0,4,0,0,3.0,9,1,7,100071.84
176,No,travel frequently,,,F, laboratory technician ,,yes,30,1,2,177,3.0,3,2,4,4492.84,1168.14,1,23,4.0,4,0,2,,12,3,7,53914.11
177,No,,,Life Sciences,M, sales executive ,,yes,35,18,5,178,2.0,3,3,1,8339.32,2168.22,1,22,4.0,4,1,3,2.0,9,1,8,100071.84
178,No,travel rarely, Research & Development ,Medical,M, manufacturing director ,Yes,yes,32,1,3,179,1.0,3,2,4,5135.0,1335.1,1,22,4.0,2,1,3,3.0,9,7,8,61620.0
179,No,travel rarely,,Life Sciences,M, laboratory technician ,,no,30,1,1,180,4.0,2,2,4,4271.67,1110.63,1,12,3.0,3,2,1,,10,3,0,51260.0
180,Yes,, Sales ,Medical,M, sales executive ,No,no,46,9,2,181,3.0,2,3,4,8015.83,2084.12,1,16,3.0,4,0,3,3.0,9,4,7,96190.0
181,No,travel rarely,,,F, sales executive ,Yes,no,30,4,2,182,3.0,2,2,2,4492.84,1168.14,1,12,3.0,2,3,4,2.0,11,2,7,53914.11
182,No,,,,M, sales executive ,No,yes,32,6,4,183,2.0,3,2,3,4175.0,1085.5,1,16,3.0,1,0,0,3.0,11,5,7,50100.0
183,No,travel rarely,,Marketing,M, sales executive ,,no,35,37,5,184,3.0,3,3,2,8339.32,2168.22,1,13,3.0,1,2,3,3.0,10,0,6,100071.84
184,No,,,Marketing,F, sales executive ,,yes,32,8,3,185,2.0,3,3,4,8339.32,2168.22,1,14,3.0,4,0,2,3.0,9,3,7,100071.84
185,No,travel rarely, Research & Development ,Life Sciences,M, research scientist ,No,yes,41,34,3,186,1.0,3,1,3,2342.59,609.08,4,12,3.0,1,1,2,3.0,9,1,8,28111.13
186,No,travel rarely,,Medical,F, manager ,No,no,40,4,1,187,4.0,3,5,3,15860.83,4123.82,1,14,3.0,2,1,2,3.0,20,9,9,190330.0
187,No,,,,M, manager ,No,yes,45,2,2,188,1.0,2,4,4,12783.92,3323.82,9,23,4.0,4,1,1,3.0,20,11,8,153407.04
188,Yes,travel rarely,,,M, sales executive ,No,no,32,4,4,189,4.0,1,3,4,8666.67,2253.33,1,11,3.0,3,0,2,2.0,14,9,8,104000.0
189,No,non travel, Research & Development ,Life Sciences,M, manufacturing director ,No,yes,30,1,1,190,3.0,2,3,3,8339.32,2168.22,1,22,4.0,3,0,2,3.0,11,5,8,100071.84
190,No,,,,M, research director ,,yes,37,11,3,191,2.0,3,3,4,8339.32,2168.22,1,14,3.0,3,3,1,3.0,10,0,7,100071.84
191,No,,,,M, sales representative ,No,no,37,4,4,192,1.0,3,1,4,2327.5,605.15,4,17,3.0,3,1,2,3.0,9,5,8,27930.0
192,No,,,Technical Degree,M, research scientist ,No,no,40,24,2,193,1.0,3,2,4,4492.84,1168.14,1,17,3.0,1,2,3,3.0,9,4,7,53914.08
193,No,non travel,,,F, laboratory technician ,,yes,36,24,4,194,2.0,3,2,2,4728.33,1229.37,7,15,3.0,3,1,3,3.0,9,0,8,56740.0
194,No,travel rarely,,Life Sciences,M, sales executive ,,yes,32,7,3,195,4.0,2,2,3,4492.84,1168.14,1,14,3.0,3,1,3,2.0,13,4,8,53914.11
195,No,,,Life Sciences,F, research director ,,yes,38,25,2,196,1.0,2,3,2,8339.32,2168.22,3,17,3.0,3,1,2,3.0,10,0,1,100071.84
196,No,travel rarely,,,F, research scientist ,No,yes,30,28,2,197,4.0,3,2,4,4492.84,1168.14,1,13,3.0,4,2,2,3.0,10,1,9,53914.11
197,No,,,,M, manager ,,yes,39,1,1,198,2.0,3,5,3,15997.5,4159.35,1,14,3.0,3,1,3,3.0,21,1,6,191970.0
198,No,,,Life Sciences,F, manager ,No,yes,60,7,3,199,1.0,3,5,1,15943.72,4145.37,5,11,3.0,4,0,5,1.0,29,11,10,191324.62
199,No,,,Other,F, sales executive ,,yes,30,22,4,200,3.0,3,3,1,7010.0,1822.6,0,11,3.0,3,0,3,3.0,9,7,8,84120.0
200,No,travel rarely, Research & Development ,,M, manufacturing director ,No,yes,31,9,1,201,3.0,3,3,2,8339.32,2168.22,1,25,4.0,4,1,6,4.0,13,0,8,100071.84
201,Yes,,,Life Sciences,M, research scientist ,Yes,no,33,3,3,202,1.0,3,1,1,2790.0,725.4,1,11,3.0,1,0,3,3.0,10,9,7,33480.0
202,No,,,Medical,M, laboratory technician ,Yes,yes,50,28,1,203,4.0,4,1,3,2342.59,609.08,1,11,,3,3,3,3.0,20,3,8,28111.08
203,No,, Research & Development ,Life Sciences,M, laboratory technician ,No,yes,32,24,4,204,1.0,3,2,4,4424.17,1150.28,1,15,,4,2,2,3.0,10,4,7,53090.0
204,No,,,,M, manufacturing director ,,yes,42,29,3,205,2.0,3,2,2,4492.84,1168.14,1,13,3.0,4,1,3,2.0,9,7,8,53914.08
205,Yes,, Sales ,Marketing,F, sales executive ,No,no,49,11,3,206,3.0,3,3,4,6378.33,1658.37,1,18,3.0,1,2,3,4.0,9,7,7,76540.0
206,No,,,,M, research director ,,yes,27,5,1,207,3.0,2,3,4,10673.33,2775.07,1,16,3.0,2,1,3,3.0,9,0,8,128080.0
207,No,travel rarely,,Medical,M, sales executive ,,yes,33,1,3,208,1.0,4,2,1,4492.84,1168.14,1,22,,1,1,5,3.0,9,0,8,53914.11
208,No,, Research & Development ,,F, manufacturing director ,No,no,52,26,4,209,3.0,2,4,4,12783.92,3323.82,3,22,4.0,3,0,3,3.0,9,0,0,153407.07
209,No,,,Life Sciences,M, sales executive ,No,yes,32,5,2,210,2.0,3,2,2,4492.84,1168.14,1,14,3.0,4,1,3,3.0,10,5,3,53914.11
210,No,,,Life Sciences,M, healthcare representative ,,no,36,14,1,211,3.0,3,2,4,5488.33,1426.97,0,17,3.0,1,1,2,2.0,16,4,11,65860.0
211,No,non travel, Sales ,,F, sales executive ,,no,31,20,2,212,4.0,3,2,3,4492.84,1168.14,1,13,3.0,4,1,2,2.0,9,0,0,53914.11
212,No,travel rarely,,Medical,M, laboratory technician ,No,yes,36,2,4,213,3.0,3,1,3,2099.17,545.78,4,21,4.0,3,0,6,3.0,11,3,9,25190.0
213,No,,,Life Sciences,M, manager ,,yes,52,1,2,214,4.0,3,4,4,14249.17,3704.78,2,15,3.0,2,1,2,,9,7,8,170990.0
214,No,non travel,,,M, manager ,,no,33,17,3,215,4.0,3,4,3,12783.92,3323.82,1,11,3.0,4,0,2,3.0,10,6,0,153407.07
215,No,non travel,,Life Sciences,M, laboratory technician ,Yes,yes,45,23,2,216,4.0,3,2,1,4492.84,1168.14,1,15,3.0,3,1,2,3.0,9,0,8,53914.11
216,No,travel rarely, Research & Development ,,F, manufacturing director ,,yes,36,12,5,217,4.0,2,3,4,8339.32,2168.22,0,11,3.0,2,0,2,2.0,14,7,8,100071.84
217,No,,,,M, sales executive ,,no,49,8,4,218,4.0,2,4,2,10933.33,2842.67,6,17,3.0,2,1,3,3.0,9,2,3,131200.0
218,Yes,,,,F, sales executive ,,yes,29,23,1,219,4.0,2,3,1,8339.32,2168.22,1,13,,1,1,3,1.0,11,3,10,100071.84
219,No,,,,F, laboratory technician ,,no,29,6,1,220,2.0,3,1,4,2609.17,678.38,1,13,3.0,1,1,5,3.0,10,0,8,31310.04
220,No,, Research & Development ,Life Sciences,F, manufacturing director ,,yes,37,1,3,221,4.0,2,2,4,4492.84,1168.14,1,13,3.0,2,1,2,2.0,14,3,11,53914.11
221,No,travel rarely,,,M, sales executive ,,yes,33,10,5,222,4.0,4,3,3,8339.32,2168.22,0,14,3.0,4,2,3,3.0,9,0,8,100071.84
222,No,travel frequently,,Medical,F, laboratory technician ,No,yes,34,19,3,223,3.0,3,2,2,3703.33,962.87,4,13,3.0,3,2,2,4.0,11,5,10,44440.0
223,No,non travel,,,F, laboratory technician ,No,yes,28,1,3,224,3.0,1,2,4,5561.67,1446.03,0,11,3.0,1,3,6,3.0,9,7,5,66740.04000000001
224,No,non travel,,,F, sales executive ,Yes,yes,31,2,4,225,4.0,3,3,3,8210.0,2134.6,1,19,3.0,1,1,5,2.0,10,9,6,98520.0
225,No,non travel,,Life Sciences,M, manager ,Yes,no,42,2,1,226,3.0,3,4,3,14884.17,3869.88,0,13,,4,0,3,2.0,20,2,10,178610.0
226,No,travel rarely,,Life Sciences,M, research scientist ,,yes,40,2,3,227,3.0,3,2,4,4492.84,1168.14,1,13,3.0,3,0,4,3.0,9,8,8,53914.11
227,No,,,Medical,F, sales executive ,,yes,34,15,2,228,3.0,3,2,1,4492.84,1168.14,1,12,3.0,4,0,6,4.0,10,9,6,53914.08
228,No,travel rarely,,,F, research director ,,no,58,1,3,229,4.0,3,5,1,15943.72,4145.37,3,21,4.0,3,1,3,3.0,9,1,5,191324.62
229,Yes,travel frequently,,,F, manufacturing director ,,yes,31,1,5,230,3.0,4,3,2,6205.0,1613.3,1,11,3.0,1,0,2,3.0,10,4,7,74460.0
230,No,non travel,,,M, research director ,No,yes,40,8,1,231,4.0,2,3,2,11464.17,2980.68,2,11,3.0,3,1,5,3.0,9,4,8,137570.0
231,No,,,Medical,M, research director ,No,yes,53,2,3,232,4.0,4,4,2,13831.67,3596.23,4,12,3.0,2,0,2,2.0,9,8,8,165980.0
232,No,, Research & Development ,,M, research director ,,yes,34,15,3,233,2.0,3,4,1,12783.92,3323.82,7,14,3.0,4,2,3,2.0,14,6,9,153407.07
233,No,travel rarely,,Life Sciences,F, healthcare representative ,No,yes,35,16,3,234,4.0,2,3,2,8339.32,2168.22,1,19,3.0,4,0,3,1.0,11,3,3,100071.84
234,No,,,,M, research scientist ,,yes,37,13,3,235,1.0,3,2,4,3570.83,928.42,1,17,3.0,1,0,2,3.0,10,3,7,42850.0
235,No,travel frequently,,,M, healthcare representative ,Yes,yes,42,2,3,236,4.0,3,3,4,8436.67,2193.53,2,14,3.0,3,1,3,1.0,20,13,9,101240.0
236,No,,,,M, healthcare representative ,,yes,45,1,4,237,1.0,3,3,2,8339.32,2168.22,1,12,3.0,1,3,4,3.0,10,7,7,100071.84
237,Yes,travel rarely,,,M, sales executive ,No,yes,30,1,3,238,2.0,2,2,1,8095.0,2104.7,1,11,3.0,4,1,4,3.0,10,6,7,97140.0
238,No,travel rarely,,Life Sciences,M, sales executive ,,yes,38,14,3,239,3.0,3,2,2,8270.0,2150.2,0,11,3.0,4,1,3,3.0,9,7,7,99240.0
239,No,,,Medical,M, healthcare representative ,,no,50,20,5,240,2.0,3,4,3,9370.83,2436.42,2,15,3.0,3,1,3,3.0,30,12,13,112450.0
240,No,travel rarely,,,M, laboratory technician ,,yes,39,3,2,241,3.0,2,2,3,2557.5,664.95,0,15,3.0,4,1,3,,10,0,7,30690.0
241,No,travel rarely,,,F, research scientist ,No,yes,34,3,3,242,4.0,3,2,2,4492.84,1168.14,1,12,3.0,3,1,2,3.0,11,7,9,53914.11
242,No,travel rarely, Research & Development ,,F, manager ,,yes,54,22,5,243,2.0,3,4,3,12783.92,3323.82,3,25,4.0,3,1,6,3.0,10,4,7,153407.07
243,No,travel rarely,,Marketing,M, sales executive ,No,no,41,6,3,244,4.0,3,3,3,7700.83,2002.22,1,12,3.0,2,0,3,3.0,10,8,7,92410.0
244,No,,,Life Sciences,M, laboratory technician ,,yes,39,1,3,245,4.0,3,2,4,5393.33,1402.27,1,15,3.0,4,1,2,3.0,9,5,8,64720.0
245,No,travel rarely,,,M, manager ,No,no,40,7,4,246,2.0,3,5,2,15943.72,4145.37,1,14,3.0,2,0,3,2.0,21,12,8,191324.62
246,No,,,Technical Degree,M, research scientist ,No,yes,33,4,3,247,4.0,3,2,2,2545.83,661.92,5,15,,4,2,2,2.0,9,1,7,30550.0
247,No,,,Life Sciences,M, healthcare representative ,,no,36,10,3,248,4.0,3,3,1,6934.17,1802.88,7,13,3.0,4,1,1,3.0,12,5,7,83210.0
248,No,,,Life Sciences,M, research scientist ,No,yes,33,8,4,249,4.0,4,1,1,2619.17,680.98,6,19,3.0,2,1,1,3.0,10,7,6,31430.0
249,No,travel rarely,,,M, sales executive ,No,no,34,8,2,250,2.0,4,2,3,4492.84,1168.14,1,21,4.0,3,2,5,3.0,10,4,8,53914.08
250,No,travel frequently, Research & Development ,Medical,M, laboratory technician ,No,no,29,46,1,251,4.0,3,1,4,2342.59,609.08,1,13,,2,0,3,4.0,11,3,10,28111.13
251,No,travel rarely,,Life Sciences,M, manufacturing director ,,yes,46,2,2,252,4.0,3,3,4,7148.33,1858.57,3,14,3.0,3,1,4,2.0,9,4,7,85780.0
252,No,travel rarely,,Medical,F, sales representative ,No,no,27,23,1,253,2.0,2,2,3,4492.84,1168.14,1,21,4.0,4,1,5,3.0,9,5,8,53914.11
253,No,,,Life Sciences,M, laboratory technician ,No,no,31,36,3,254,2.0,3,2,3,3497.5,909.35,1,11,3.0,1,1,2,3.0,10,0,2,41970.0
254,No,travel rarely, Research & Development ,Life Sciences,F, manufacturing director ,No,yes,45,25,2,255,2.0,2,2,4,4492.84,1168.14,0,13,,4,2,2,2.0,9,3,8,53914.08
255,No,travel rarely,,Marketing,M, sales executive ,No,no,34,1,3,256,1.0,3,3,4,8240.0,2142.4,1,21,4.0,1,0,3,2.0,14,2,1,98880.0
256,No,, Research & Development ,Life Sciences,M, research scientist ,,yes,31,1,3,257,4.0,1,2,1,4492.84,1168.14,1,21,,2,0,6,3.0,10,8,7,53914.11
257,No,,,,F, sales executive ,Yes,no,35,7,4,258,3.0,3,2,4,4492.84,1168.14,1,11,3.0,4,0,2,3.0,10,0,9,53914.11
258,No,travel rarely,,Marketing,M, sales executive ,No,no,39,15,4,259,2.0,3,4,1,11117.5,2890.55,0,12,3.0,1,0,3,3.0,20,11,10,133410.0
259,No,travel rarely,,Marketing,F, sales executive ,No,yes,40,2,2,260,2.0,3,2,2,4730.83,1230.02,3,14,3.0,3,1,4,3.0,11,5,10,56769.96
260,No,travel rarely,,Medical,M, laboratory technician ,No,no,30,1,2,261,4.0,3,1,2,2342.59,609.08,1,13,3.0,3,0,6,2.0,12,1,7,28111.08
261,No,, Research & Development ,,F, research director ,No,yes,47,1,1,262,3.0,3,3,2,8339.32,2168.22,0,18,3.0,1,2,3,1.0,13,5,12,100071.84
262,No,non travel,,,M, sales representative ,,yes,52,29,4,263,1.0,3,1,4,2342.59,609.08,2,15,3.0,2,2,3,,9,0,0,28111.13
263,No,travel frequently,,,M, research scientist ,No,yes,49,8,1,264,3.0,2,2,2,4492.84,1168.14,1,23,4.0,4,1,3,3.0,10,1,7,53914.11
264,No,travel frequently,,Life Sciences,F, research scientist ,,yes,33,19,4,265,4.0,3,1,3,2424.17,630.28,1,11,3.0,3,0,3,3.0,8,3,0,29090.0
265,No,,,Life Sciences,M, laboratory technician ,,yes,32,2,2,266,4.0,3,1,4,2342.59,609.08,0,13,3.0,3,0,2,2.0,7,3,6,28111.13
266,No,travel frequently, Research & Development ,,M, manufacturing director ,No,yes,38,23,3,267,4.0,2,3,3,7938.33,2063.97,0,21,4.0,2,0,2,3.0,9,1,8,95260.0
267,No,travel rarely, Research & Development ,Medical,M, healthcare representative ,,yes,36,27,3,268,3.0,3,2,3,4492.84,1168.14,6,13,3.0,2,2,3,2.0,7,7,7,53914.11
268,No,,,,M, sales executive ,,no,42,8,4,269,3.0,3,2,2,5687.5,1478.75,0,11,,4,1,2,3.0,9,4,2,68250.0
269,No,, Research & Development ,Life Sciences,M, laboratory technician ,No,no,31,7,4,270,4.0,3,2,4,4492.84,1168.14,3,22,4.0,4,1,3,2.0,7,1,7,53914.11
270,No,travel rarely,,,F, manufacturing director ,No,no,31,8,4,271,3.0,3,2,4,3686.67,958.53,1,23,4.0,4,0,2,3.0,11,1,8,44240.0
271,No,,,Marketing,M, sales executive ,,yes,51,21,4,272,3.0,3,2,4,4534.17,1178.88,0,22,4.0,4,0,2,1.0,10,1,0,54410.04
272,Yes,travel frequently,,,M, laboratory technician ,Yes,yes,34,7,3,273,1.0,1,2,3,5061.67,1316.03,1,24,4.0,4,0,3,,9,0,6,60740.0
273,No,,,Technical Degree,F, sales executive ,No,no,36,11,2,274,2.0,3,3,4,8339.32,2168.22,0,14,3.0,3,1,6,3.0,9,2,8,100071.84
274,No,travel frequently,,,M, research scientist ,No,no,30,23,3,275,1.0,1,1,3,2342.59,609.08,1,25,4.0,3,3,2,2.0,10,0,9,28111.13
275,No,non travel,,,M, sales executive ,,yes,33,12,2,276,4.0,3,2,2,5121.67,1331.63,0,13,3.0,1,1,2,4.0,7,0,7,61460.0
276,Yes,,,Life Sciences,M, sales executive ,,no,31,6,4,277,2.0,1,2,3,5143.33,1337.27,4,18,3.0,2,0,3,2.0,7,7,7,61720.0
277,No,travel rarely,,,M, sales executive ,Yes,no,41,23,1,278,3.0,3,3,3,8339.32,2168.22,3,13,3.0,3,1,2,3.0,9,0,7,100071.84
278,No,travel rarely,,,F, human resources ,,yes,26,25,1,279,3.0,3,1,3,2342.59,609.08,1,23,4.0,4,1,3,3.0,8,5,7,28111.08
279,No,,,,M, sales executive ,No,yes,32,9,2,280,4.0,1,2,4,3890.0,1011.4,0,17,3.0,4,3,2,4.0,8,0,7,46680.0
280,No,travel frequently,,,F, research scientist ,No,no,40,26,3,281,2.0,3,2,2,4670.83,1214.42,1,11,3.0,1,1,2,3.0,20,2,13,56050.0
281,No,travel rarely, Sales ,Marketing,M, sales representative ,Yes,yes,53,6,2,282,2.0,3,2,3,4492.84,1168.14,2,20,4.0,4,1,3,1.0,7,4,5,53914.11
282,No,non travel, Research & Development ,Technical Degree,M, manufacturing director ,,no,29,1,1,283,4.0,3,2,3,3599.17,935.78,1,13,3.0,1,1,1,3.0,10,0,9,43190.0
283,No,travel frequently, Research & Development ,,M, laboratory technician ,No,yes,36,3,2,284,4.0,3,1,2,2342.59,609.08,4,12,,3,0,3,2.0,8,7,2,28111.13
284,No,travel rarely, Research & Development ,,F, research scientist ,,yes,33,14,3,285,4.0,3,1,2,2342.59,609.08,1,13,3.0,4,1,5,3.0,8,1,6,28111.13
285,No,travel rarely,,,F, healthcare representative ,,no,51,3,3,286,4.0,3,4,2,12783.92,3323.82,3,18,3.0,3,0,6,3.0,7,1,0,153407.07
286,No,travel rarely,,Medical,F, research scientist ,No,no,27,9,3,287,4.0,3,1,2,2342.59,609.08,1,16,3.0,4,0,2,2.0,7,0,3,28111.13
287,No,,,Life Sciences,M, research scientist ,Yes,yes,37,21,3,288,2.0,4,1,1,2970.0,772.2,1,12,3.0,1,1,3,2.0,8,1,7,35640.0
288,No,,,,M, manufacturing director ,No,yes,38,29,3,289,4.0,3,2,4,5217.5,1356.55,3,18,3.0,1,1,3,1.0,7,1,7,62610.0
289,No,non travel,,,M, manufacturing director ,Yes,no,49,18,4,290,4.0,3,2,4,5670.0,1474.2,1,15,3.0,1,2,0,3.0,7,1,7,68040.0
290,No,,,Life Sciences,F, sales executive ,,no,27,20,3,291,4.0,3,2,3,4492.84,1168.14,1,14,3.0,4,0,2,3.0,7,0,7,53914.11
291,No,, Sales ,Medical,F, sales executive ,,yes,45,6,3,292,4.0,2,3,4,8339.32,2168.22,6,12,3.0,4,0,2,3.0,19,12,8,100071.84
292,No,,,,F, sales executive ,No,yes,35,1,3,293,3.0,3,3,3,8339.32,2168.22,1,14,3.0,1,0,3,4.0,10,0,8,100071.84
293,Yes,travel rarely,,,F, laboratory technician ,No,yes,33,2,2,294,1.0,3,1,1,2342.59,609.08,7,20,,1,0,3,4.0,9,1,7,28111.13
294,No,,,Life Sciences,M, manager ,Yes,yes,52,2,4,295,1.0,2,5,3,15943.72,4145.37,1,18,3.0,4,0,2,4.0,33,15,12,191324.62
295,No,, Research & Development ,Medical,M, research director ,No,yes,40,2,2,296,1.0,3,5,3,16196.67,4211.13,0,19,3.0,4,1,5,3.0,21,3,9,194360.0
296,No,non travel, Sales ,Life Sciences,M, sales executive ,No,yes,38,2,2,297,4.0,2,2,4,4492.84,1168.14,3,18,3.0,4,1,0,3.0,8,7,5,53914.11
297,No,,,,F, manager ,Yes,no,46,27,3,298,4.0,1,4,2,12783.92,3323.82,3,12,3.0,2,1,2,2.0,7,7,7,153407.07
298,No,travel rarely,,Medical,M, healthcare representative ,Yes,yes,45,20,2,299,3.0,3,4,4,12783.92,3323.82,0,14,3.0,2,0,2,3.0,20,4,10,153407.07
299,Yes,non travel,,Life Sciences,M, manager ,,yes,47,10,4,300,1.0,3,3,2,8339.32,2168.22,1,12,3.0,4,1,2,2.0,10,9,9,100071.84
300,No,,,Life Sciences,F, manager ,,no,35,22,3,301,2.0,4,3,2,8339.32,2168.22,7,18,,2,1,6,2.0,7,6,2,100071.84
301,No,travel frequently,,,M, sales executive ,,yes,29,2,2,302,2.0,3,2,4,4492.84,1168.14,1,18,3.0,1,0,3,,10,0,9,53914.11
302,No,travel rarely, Research & Development ,Technical Degree,M, laboratory technician ,,yes,55,20,2,303,2.0,3,2,4,4492.84,1168.14,3,19,,4,1,4,3.0,10,0,8,53914.11
303,Yes,travel rarely,,,M, sales executive ,,yes,26,45,4,304,4.0,2,2,4,4856.67,1262.73,1,12,3.0,2,0,0,,8,7,4,58280.04
304,No,travel rarely,,Technical Degree,M, sales executive ,,yes,31,7,3,305,2.0,4,2,4,4492.84,1168.14,4,11,3.0,2,1,3,2.0,8,7,7,53914.11
305,No,travel frequently,,Life Sciences,F, laboratory technician ,No,yes,43,10,4,306,3.0,3,1,4,2045.83,531.92,0,19,3.0,1,0,5,3.0,8,1,7,24550.0
306,No,travel rarely,,Marketing,M, sales executive ,,yes,31,13,3,307,4.0,3,2,4,4492.84,1168.14,4,12,3.0,4,3,3,3.0,7,1,7,53914.11
307,No,,,Medical,F, research scientist ,,yes,32,2,4,308,1.0,4,2,4,4212.5,1095.25,7,16,3.0,3,0,0,2.0,7,0,7,50550.0
308,No,,,,M, sales executive ,No,no,33,10,3,309,2.0,2,2,4,3901.67,1014.43,3,14,3.0,3,0,6,2.0,7,0,1,46820.04
309,No,travel frequently, Research & Development ,Life Sciences,F, laboratory technician ,No,no,43,10,4,310,3.0,2,2,3,4380.83,1139.02,1,11,,2,1,3,4.0,9,0,0,52570.0
310,Yes,travel rarely,,,M, laboratory technician ,,no,29,8,4,311,2.0,1,1,1,1765.83,459.12,1,11,3.0,4,0,4,2.0,7,0,7,21189.96
311,No,, Sales ,,F, sales executive ,No,no,27,8,4,312,2.0,3,2,2,4492.84,1168.14,1,18,3.0,1,1,3,3.0,8,0,7,53914.11
312,No,travel rarely,,,F, sales executive ,Yes,no,29,10,1,313,4.0,2,2,2,4492.84,1168.14,1,14,3.0,1,2,2,3.0,7,1,7,53914.11
313,No,,,Medical,M, research scientist ,,no,37,6,3,314,3.0,4,2,1,4978.33,1294.37,4,13,3.0,1,2,2,3.0,7,6,7,59740.0
314,No,travel rarely,,,M, sales executive ,,yes,26,1,3,315,3.0,3,2,3,4492.84,1168.14,1,17,3.0,2,1,3,3.0,8,7,7,53914.11
315,No,travel rarely,,Life Sciences,F, laboratory technician ,Yes,yes,40,10,4,316,4.0,4,1,3,2342.59,609.08,3,13,3.0,3,1,3,3.0,7,1,7,28111.08
316,Yes,,,,M, sales executive ,No,no,41,4,3,317,1.0,3,2,2,4492.84,1168.14,1,18,3.0,3,0,5,3.0,8,7,7,53914.11
317,No,travel rarely,,,F, sales executive ,No,yes,51,14,2,318,3.0,3,2,4,4492.84,1168.14,4,11,3.0,3,1,2,2.0,7,0,7,53914.08
318,No,,,,F, laboratory technician ,No,no,37,14,3,319,4.0,3,1,1,2528.33,657.37,1,12,3.0,3,1,2,2.0,18,12,17,30340.0
319,No,,,Life Sciences,F, sales executive ,No,yes,56,6,3,320,3.0,4,4,1,11010.0,2862.6,9,11,3.0,4,3,0,2.0,7,7,7,132120.0
320,No,travel rarely, Sales ,Marketing,M, sales executive ,,yes,41,1,3,321,2.0,4,3,1,6993.33,1818.27,1,16,3.0,3,1,2,3.0,10,0,7,83920.0
321,No,,,Medical,F, manufacturing director ,No,no,46,18,3,322,3.0,3,2,3,4492.84,1168.14,2,14,3.0,3,1,5,2.0,10,0,8,53914.11
322,No,non travel,,,F, laboratory technician ,,no,30,2,3,323,3.0,3,1,4,2342.59,609.08,0,14,3.0,3,0,2,2.0,11,6,7,28111.13
323,No,travel rarely,,Life Sciences,M, healthcare representative ,Yes,no,35,16,3,324,4.0,3,3,3,8339.32,2168.22,4,12,3.0,3,0,2,3.0,8,0,0,100071.84
324,No,travel rarely,,,F, sales executive ,No,yes,48,2,5,325,2.0,3,2,4,3375.83,877.72,2,14,3.0,1,1,2,3.0,9,6,7,40510.0
325,No,travel rarely,,Other,M, sales executive ,No,yes,45,2,3,326,4.0,3,2,2,4004.17,1041.08,0,19,3.0,2,1,3,4.0,8,3,7,48050.0
326,Yes,travel frequently,,Life Sciences,F, human resources ,Yes,yes,26,17,4,327,2.0,3,1,3,2284.17,593.88,0,11,3.0,2,1,2,,7,1,0,27410.04
327,No,,,Other,F, healthcare representative ,Yes,yes,41,2,4,328,1.0,2,2,3,4492.84,1168.14,2,17,3.0,1,0,3,3.0,8,0,7,53914.11
328,No,,,,M, sales executive ,,yes,34,21,4,329,4.0,4,2,4,4447.5,1156.35,1,12,3.0,4,0,3,3.0,10,5,7,53370.0
329,No,travel rarely,,Medical,M, sales executive ,No,yes,31,6,4,330,1.0,4,2,4,4492.84,1168.14,4,22,4.0,4,2,4,4.0,7,5,7,53914.11
330,No,travel frequently,,,M, laboratory technician ,,no,43,9,5,331,4.0,3,2,3,4492.84,1168.14,3,13,3.0,2,1,3,3.0,8,4,7,53914.11
331,No,, Sales ,,F, sales executive ,,no,53,1,1,332,4.0,3,2,1,4492.84,1168.14,7,20,4.0,4,0,2,4.0,14,8,10,53914.11
