,attrition,businesstravel,department,educationfield,gender,jobrole,overtime,remotework,age,distancefromhome,education,employeenumber,environmentsatisfaction,jobinvolvement,joblevel,jobsatisfaction,monthlyincome,monthlyrate,numcompaniesworked,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,salary
170,No,, Research & Development ,,M, research scientist ,,yes,42,23,2,171,1,2,2,3,4492.84,11681.39,1,12,3.0,4,0,2,3.0,20,3,7,53914.11
171,No,,,Technical Degree,F, laboratory technician ,,yes,40,11,3,172,1,3,2,3,4492.84,11681.39,1,11,,1,1,2,4.0,10,9,4,53914.08
172,Yes,, Research & Development ,Technical Degree,M, laboratory technician ,No,yes,56,7,2,173,1,3,1,3,2342.59,6090.75,8,11,3.0,4,1,4,1.0,10,9,8,28111.13
173,No,travel rarely,,Marketing,F, sales executive ,,yes,39,33,1,174,3,2,4,4,10025.83,26067.17,0,11,3.0,1,1,2,2.0,20,9,6,120310.0
174,No,travel rarely,,Life Sciences,F, manager ,No,yes,53,2,4,175,1,2,4,4,12855.83,33425.17,2,16,3.0,3,0,3,3.0,25,3,7,154270.0
175,No,travel frequently,,,M, sales executive ,No,no,27,8,3,176,1,3,3,3,8339.32,21682.23,1,15,3.0,4,0,0,3.0,9,1,7,100071.84
176,No,travel frequently,,,F, laboratory technician ,,yes,30,1,2,177,1,3,2,4,4492.84,11681.39,1,23,4.0,4,0,2,,12,3,7,53914.11
177,No,,,Life Sciences,M, sales executive ,,yes,35,18,5,178,1,3,3,1,8339.32,21682.23,1,22,4.0,4,1,3,2.0,9,1,8,100071.84
178,No,travel rarely, Research & Development ,Medical,M, manufacturing director ,Yes,yes,32,1,3,179,1,3,2,4,5135.0,13351.0,1,22,4.0,2,1,3,3.0,9,7,8,61620.0
179,No,travel rarely,,Life Sciences,M, laboratory technician ,,no,30,1,1,180,1,2,2,4,4271.67,11106.33,1,12,3.0,3,2,1,,10,3,0,51260.0
180,Yes,, Sales ,Medical,M, sales executive ,No,no,46,9,2,181,1,2,3,4,8015.83,20841.17,1,16,3.0,4,0,3,3.0,9,4,7,96190.0
181,No,travel rarely,,,F, sales executive ,Yes,no,30,4,2,182,1,2,2,2,4492.84,11681.39,1,12,3.0,2,3,4,2.0,11,2,7,53914.11
182,No,,,,M, sales executive ,No,yes,32,6,4,183,1,3,2,3,4175.0,10855.0,1,16,3.0,1,0,0,3.0,11,5,7,50100.0
183,No,travel rarely,,Marketing,M, sales executive ,,no,35,37,5,184,1,3,3,2,8339.32,21682.23,1,13,3.0,1,2,3,3.0,10,0,6,100071.84
184,No,,,Marketing,F, sales executive ,,yes,32,8,3,185,1,3,3,4,8339.32,21682.23,1,14,3.0,4,0,2,3.0,9,3,7,100071.84
185,No,travel rarely, Research & Development ,Life Sciences,M, research scientist ,No,yes,41,34,3,186,1,3,1,3,2342.59,6090.75,4,12,3.0,1,1,2,3.0,9,1,8,28111.13
186,No,travel rarely,,Medical,F, manager ,No,no,40,4,1,187,1,3,5,3,15860.83,41238.17,1,14,3.0,2,1,2,3.0,20,9,9,190330.0
187,No,,,,M, manager ,No,yes,45,2,2,188,1,2,4,4,12783.92,33238.2,9,23,4.0,4,1,1,3.0,20,11,8,153407.04
188,Yes,travel rarely,,,M, sales executive ,No,no,32,4,4,189,1,1,3,4,8666.67,22533.33,1,11,3.0,3,0,2,2.0,14,9,8,104000.0
189,No,non travel, Research & Development ,Life Sciences,M, manufacturing director ,No,yes,30,1,1,190,1,2,3,3,8339.32,21682.23,1,22,4.0,3,0,2,3.0,11,5,8,100071.84
190,No,,,,M, research director ,,yes,37,11,3,191,1,3,3,4,8339.32,21682.23,1,14,3.0,3,3,1,3.0,10,0,7,100071.84
191,No,,,,M, sales representative ,No,no,37,4,4,192,1,3,1,4,2327.5,6051.5,4,17,3.0,3,1,2,3.0,9,5,8,27930.0
192,No,,,Technical Degree,M, research scientist ,No,no,40,24,2,193,1,3,2,4,4492.84,11681.39,1,17,3.0,1,2,3,3.0,9,4,7,53914.08
193,No,non travel,,,F, laboratory technician ,,yes,36,24,4,194,1,3,2,2,4728.33,12293.67,7,15,3.0,3,1,3,3.0,9,0,8,56740.0
194,No,travel rarely,,Life Sciences,M, sales executive ,,yes,32,7,3,195,1,2,2,3,4492.84,11681.39,1,14,3.0,3,1,3,2.0,13,4,8,53914.11
195,No,,,Life Sciences,F, research director ,,yes,38,25,2,196,1,2,3,2,8339.32,21682.23,3,17,3.0,3,1,2,3.0,10,0,1,100071.84
196,No,travel rarely,,,F, research scientist ,No,yes,30,28,2,197,1,3,2,4,4492.84,11681.39,1,13,3.0,4,2,2,3.0,10,1,9,53914.11
197,No,,,,M, manager ,,yes,39,1,1,198,1,3,5,3,15997.5,41593.5,1,14,3.0,3,1,3,3.0,21,1,6,191970.0
198,No,,,Life Sciences,F, manager ,No,yes,60,7,3,199,1,3,5,1,15943.72,41453.67,5,11,3.0,4,0,5,1.0,29,11,10,191324.62
199,No,,,Other,F, sales executive ,,yes,30,22,4,200,1,3,3,1,7010.0,18226.0,0,11,3.0,3,0,3,3.0,9,7,8,84120.0
200,No,travel rarely, Research & Development ,,M, manufacturing director ,No,yes,31,9,1,201,1,3,3,2,8339.32,21682.23,1,25,4.0,4,1,6,4.0,13,0,8,100071.84
201,Yes,,,Life Sciences,M, research scientist ,Yes,no,33,3,3,202,1,3,1,1,2790.0,7254.0,1,11,3.0,1,0,3,3.0,10,9,7,33480.0
202,No,,,Medical,M, laboratory technician ,Yes,yes,50,28,1,203,1,4,1,3,2342.59,6090.75,1,11,,3,3,3,3.0,20,3,8,28111.08
203,No,, Research & Development ,Life Sciences,M, laboratory technician ,No,yes,32,24,4,204,1,3,2,4,4424.17,11502.83,1,15,,4,2,2,3.0,10,4,7,53090.0
204,No,,,,M, manufacturing director ,,yes,42,29,3,205,1,3,2,2,4492.84,11681.39,1,13,3.0,4,1,3,2.0,9,7,8,53914.08
205,Yes,, Sales ,Marketing,F, sales executive ,No,no,49,11,3,206,1,3,3,4,6378.33,16583.67,1,18,3.0,1,2,3,4.0,9,7,7,76540.0
206,No,,,,M, research director ,,yes,27,5,1,207,1,2,3,4,10673.33,27750.67,1,16,3.0,2,1,3,3.0,9,0,8,128080.0
207,No,travel rarely,,Medical,M, sales executive ,,yes,33,1,3,208,1,4,2,1,4492.84,11681.39,1,22,,1,1,5,3.0,9,0,8,53914.11
208,No,, Research & Development ,,F, manufacturing director ,No,no,52,26,4,209,1,2,4,4,12783.92,33238.2,3,22,4.0,3,0,3,3.0,9,0,0,153407.07
209,No,,,Life Sciences,M, sales executive ,No,yes,32,5,2,210,1,3,2,2,4492.84,11681.39,1,14,3.0,4,1,3,3.0,10,5,3,53914.11
210,No,,,Life Sciences,M, healthcare representative ,,no,36,14,1,211,1,3,2,4,5488.33,14269.67,0,17,3.0,1,1,2,2.0,16,4,11,65860.0
211,No,non travel, Sales ,,F, sales executive ,,no,31,20,2,212,1,3,2,3,4492.84,11681.39,1,13,3.0,4,1,2,2.0,9,0,0,53914.11
212,No,travel rarely,,Medical,M, laboratory technician ,No,yes,36,2,4,213,1,3,1,3,2099.17,5457.83,4,21,4.0,3,0,6,3.0,11,3,9,25190.0
213,No,,,Life Sciences,M, manager ,,yes,52,1,2,214,1,3,4,4,14249.17,37047.83,2,15,3.0,2,1,2,,9,7,8,170990.0
214,No,non travel,,,M, manager ,,no,33,17,3,215,1,3,4,3,12783.92,33238.2,1,11,3.0,4,0,2,3.0,10,6,0,153407.07
215,No,non travel,,Life Sciences,M, laboratory technician ,Yes,yes,45,23,2,216,1,3,2,1,4492.84,11681.39,1,15,3.0,3,1,2,3.0,9,0,8,53914.11
216,No,travel rarely, Research & Development ,,F, manufacturing director ,,yes,36,12,5,217,1,2,3,4,8339.32,21682.23,0,11,3.0,2,0,2,2.0,14,7,8,100071.84
217,No,,,,M, sales executive ,,no,49,8,4,218,1,2,4,2,10933.33,28426.67,6,17,3.0,2,1,3,3.0,9,2,3,131200.0
218,Yes,,,,F, sales executive ,,yes,29,23,1,219,1,2,3,1,8339.32,21682.23,1,13,,1,1,3,1.0,11,3,10,100071.84
219,No,,,,F, laboratory technician ,,no,29,6,1,220,1,3,1,4,2609.17,6783.83,1,13,3.0,1,1,5,3.0,10,0,8,31310.04
220,No,, Research & Development ,Life Sciences,F, manufacturing director ,,yes,37,1,3,221,1,2,2,4,4492.84,11681.39,1,13,3.0,2,1,2,2.0,14,3,11,53914.11
221,No,travel rarely,,,M, sales executive ,,yes,33,10,5,222,1,4,3,3,8339.32,21682.23,0,14,3.0,4,2,3,3.0,9,0,8,100071.84
222,No,travel frequently,,Medical,F, laboratory technician ,No,yes,34,19,3,223,1,3,2,2,3703.33,9628.67,4,13,3.0,3,2,2,4.0,11,5,10,44440.0
223,No,non travel,,,F, laboratory technician ,No,yes,28,1,3,224,1,1,2,4,5561.67,14460.33,0,11,3.0,1,3,6,3.0,9,7,5,66740.04000000001
224,No,non travel,,,F, sales executive ,Yes,yes,31,2,4,225,1,3,3,3,8210.0,21346.0,1,19,3.0,1,1,5,2.0,10,9,6,98520.0
225,No,non travel,,Life Sciences,M, manager ,Yes,no,42,2,1,226,1,3,4,3,14884.17,38698.83,0,13,,4,0,3,2.0,20,2,10,178610.0
226,No,travel rarely,,Life Sciences,M, research scientist ,,yes,40,2,3,227,1,3,2,4,4492.84,11681.39,1,13,3.0,3,0,4,3.0,9,8,8,53914.11
227,No,,,Medical,F, sales executive ,,yes,34,15,2,228,1,3,2,1,4492.84,11681.39,1,12,3.0,4,0,6,4.0,10,9,6,53914.08
228,No,travel rarely,,,F, research director ,,no,58,1,3,229,1,3,5,1,15943.72,41453.67,3,21,4.0,3,1,3,3.0,9,1,5,191324.62
229,Yes,travel frequently,,,F, manufacturing director ,,yes,31,1,5,230,1,4,3,2,6205.0,16133.0,1,11,3.0,1,0,2,3.0,10,4,7,74460.0
230,No,non travel,,,M, research director ,No,yes,40,8,1,231,1,2,3,2,11464.17,29806.83,2,11,3.0,3,1,5,3.0,9,4,8,137570.0
231,No,,,Medical,M, research director ,No,yes,53,2,3,232,1,4,4,2,13831.67,35962.33,4,12,3.0,2,0,2,2.0,9,8,8,165980.0
232,No,, Research & Development ,,M, research director ,,yes,34,15,3,233,1,3,4,1,12783.92,33238.2,7,14,3.0,4,2,3,2.0,14,6,9,153407.07
233,No,travel rarely,,Life Sciences,F, healthcare representative ,No,yes,35,16,3,234,1,2,3,2,8339.32,21682.23,1,19,3.0,4,0,3,1.0,11,3,3,100071.84
234,No,,,,M, research scientist ,,yes,37,13,3,235,1,3,2,4,3570.83,9284.17,1,17,3.0,1,0,2,3.0,10,3,7,42850.0
235,No,travel frequently,,,M, healthcare representative ,Yes,yes,42,2,3,236,1,3,3,4,8436.67,21935.33,2,14,3.0,3,1,3,1.0,20,13,9,101240.0
236,No,,,,M, healthcare representative ,,yes,45,1,4,237,1,3,3,2,8339.32,21682.23,1,12,3.0,1,3,4,3.0,10,7,7,100071.84
237,Yes,travel rarely,,,M, sales executive ,No,yes,30,1,3,238,1,2,2,1,8095.0,21047.0,1,11,3.0,4,1,4,3.0,10,6,7,97140.0
238,No,travel rarely,,Life Sciences,M, sales executive ,,yes,38,14,3,239,1,3,2,2,8270.0,21502.0,0,11,3.0,4,1,3,3.0,9,7,7,99240.0
239,No,,,Medical,M, healthcare representative ,,no,50,20,5,240,1,3,4,3,9370.83,24364.17,2,15,3.0,3,1,3,3.0,30,12,13,112450.0
240,No,travel rarely,,,M, laboratory technician ,,yes,39,3,2,241,1,2,2,3,2557.5,6649.5,0,15,3.0,4,1,3,,10,0,7,30690.0
241,No,travel rarely,,,F, research scientist ,No,yes,34,3,3,242,1,3,2,2,4492.84,11681.39,1,12,3.0,3,1,2,3.0,11,7,9,53914.11
242,No,travel rarely, Research & Development ,,F, manager ,,yes,54,22,5,243,1,3,4,3,12783.92,33238.2,3,25,4.0,3,1,6,3.0,10,4,7,153407.07
243,No,travel rarely,,Marketing,M, sales executive ,No,no,41,6,3,244,1,3,3,3,7700.83,20022.17,1,12,3.0,2,0,3,3.0,10,8,7,92410.0
244,No,,,Life Sciences,M, laboratory technician ,,yes,39,1,3,245,1,3,2,4,5393.33,14022.67,1,15,3.0,4,1,2,3.0,9,5,8,64720.0
245,No,travel rarely,,,M, manager ,No,no,40,7,4,246,1,3,5,2,15943.72,41453.67,1,14,3.0,2,0,3,2.0,21,12,8,191324.62
246,No,,,Technical Degree,M, research scientist ,No,yes,33,4,3,247,1,3,2,2,2545.83,6619.17,5,15,,4,2,2,2.0,9,1,7,30550.0
247,No,,,Life Sciences,M, healthcare representative ,,no,36,10,3,248,1,3,3,1,6934.17,18028.83,7,13,3.0,4,1,1,3.0,12,5,7,83210.0
248,No,,,Life Sciences,M, research scientist ,No,yes,33,8,4,249,1,4,1,1,2619.17,6809.83,6,19,3.0,2,1,1,3.0,10,7,6,31430.0
249,No,travel rarely,,,M, sales executive ,No,no,34,8,2,250,1,4,2,3,4492.84,11681.39,1,21,4.0,3,2,5,3.0,10,4,8,53914.08
250,No,travel frequently, Research & Development ,Medical,M, laboratory technician ,No,no,29,46,1,251,1,3,1,4,2342.59,6090.75,1,13,,2,0,3,4.0,11,3,10,28111.13
251,No,travel rarely,,Life Sciences,M, manufacturing director ,,yes,46,2,2,252,1,3,3,4,7148.33,18585.67,3,14,3.0,3,1,4,2.0,9,4,7,85780.0
252,No,travel rarely,,Medical,F, sales representative ,No,no,27,23,1,253,1,2,2,3,4492.84,11681.39,1,21,4.0,4,1,5,3.0,9,5,8,53914.11
253,No,,,Life Sciences,M, laboratory technician ,No,no,31,36,3,254,1,3,2,3,3497.5,9093.5,1,11,3.0,1,1,2,3.0,10,0,2,41970.0
254,No,travel rarely, Research & Development ,Life Sciences,F, manufacturing director ,No,yes,45,25,2,255,1,2,2,4,4492.84,11681.39,0,13,,4,2,2,2.0,9,3,8,53914.08
255,No,travel rarely,,Marketing,M, sales executive ,No,no,34,1,3,256,1,3,3,4,8240.0,21424.0,1,21,4.0,1,0,3,2.0,14,2,1,98880.0
256,No,, Research & Development ,Life Sciences,M, research scientist ,,yes,31,1,3,257,1,1,2,1,4492.84,11681.39,1,21,,2,0,6,3.0,10,8,7,53914.11
257,No,,,,F, sales executive ,Yes,no,35,7,4,258,1,3,2,4,4492.84,11681.39,1,11,3.0,4,0,2,3.0,10,0,9,53914.11
258,No,travel rarely,,Marketing,M, sales executive ,No,no,39,15,4,259,1,3,4,1,11117.5,28905.5,0,12,3.0,1,0,3,3.0,20,11,10,133410.0
259,No,travel rarely,,Marketing,F, sales executive ,No,yes,40,2,2,260,1,3,2,2,4730.83,12300.17,3,14,3.0,3,1,4,3.0,11,5,10,56769.96
260,No,travel rarely,,Medical,M, laboratory technician ,No,no,30,1,2,261,1,3,1,2,2342.59,6090.75,1,13,3.0,3,0,6,2.0,12,1,7,28111.08
261,No,, Research & Development ,,F, research director ,No,yes,47,1,1,262,1,3,3,2,8339.32,21682.23,0,18,3.0,1,2,3,1.0,13,5,12,100071.84
262,No,non travel,,,M, sales representative ,,yes,52,29,4,263,1,3,1,4,2342.59,6090.75,2,15,3.0,2,2,3,,9,0,0,28111.13
263,No,travel frequently,,,M, research scientist ,No,yes,49,8,1,264,1,2,2,2,4492.84,11681.39,1,23,4.0,4,1,3,3.0,10,1,7,53914.11
264,No,travel frequently,,Life Sciences,F, research scientist ,,yes,33,19,4,265,2,3,1,3,2424.17,6302.83,1,11,3.0,3,0,3,3.0,8,3,0,29090.0
265,No,,,Life Sciences,M, laboratory technician ,,yes,32,2,2,266,1,3,1,4,2342.59,6090.75,0,13,3.0,3,0,2,2.0,7,3,6,28111.13
266,No,travel frequently, Research & Development ,,M, manufacturing director ,No,yes,38,23,3,267,1,2,3,3,7938.33,20639.67,0,21,4.0,2,0,2,3.0,9,1,8,95260.0
267,No,travel rarely, Research & Development ,Medical,M, healthcare representative ,,yes,36,27,3,268,1,3,2,3,4492.84,11681.39,6,13,3.0,2,2,3,2.0,7,7,7,53914.11
268,No,,,,M, sales executive ,,no,42,8,4,269,1,3,2,2,5687.5,14787.5,0,11,,4,1,2,3.0,9,4,2,68250.0
269,No,, Research & Development ,Life Sciences,M, laboratory technician ,No,no,31,7,4,270,1,3,2,4,4492.84,11681.39,3,22,4.0,4,1,3,2.0,7,1,7,53914.11
270,No,travel rarely,,,F, manufacturing director ,No,no,31,8,4,271,1,3,2,4,3686.67,9585.33,1,23,4.0,4,0,2,3.0,11,1,8,44240.0
271,No,,,Marketing,M, sales executive ,,yes,51,21,4,272,1,3,2,4,4534.17,11788.83,0,22,4.0,4,0,2,1.0,10,1,0,54410.04
272,Yes,travel frequently,,,M, laboratory technician ,Yes,yes,34,7,3,273,1,1,2,3,5061.67,13160.33,1,24,4.0,4,0,3,,9,0,6,60740.0
273,No,,,Technical Degree,F, sales executive ,No,no,36,11,2,274,1,3,3,4,8339.32,21682.23,0,14,3.0,3,1,6,3.0,9,2,8,100071.84
274,No,travel frequently,,,M, research scientist ,No,no,30,23,3,275,1,1,1,3,2342.59,6090.75,1,25,4.0,3,3,2,2.0,10,0,9,28111.13
275,No,non travel,,,M, sales executive ,,yes,33,12,2,276,1,3,2,2,5121.67,13316.33,0,13,3.0,1,1,2,4.0,7,0,7,61460.0
276,Yes,,,Life Sciences,M, sales executive ,,no,31,6,4,277,1,1,2,3,5143.33,13372.67,4,18,3.0,2,0,3,2.0,7,7,7,61720.0
277,No,travel rarely,,,M, sales executive ,Yes,no,41,23,1,278,1,3,3,3,8339.32,21682.23,3,13,3.0,3,1,2,3.0,9,0,7,100071.84
278,No,travel rarely,,,F, human resources ,,yes,26,25,1,279,1,3,1,3,2342.59,6090.75,1,23,4.0,4,1,3,3.0,8,5,7,28111.08
279,No,,,,M, sales executive ,No,yes,32,9,2,280,1,1,2,4,3890.0,10114.0,0,17,3.0,4,3,2,4.0,8,0,7,46680.0
280,No,travel frequently,,,F, research scientist ,No,no,40,26,3,281,1,3,2,2,4670.83,12144.17,1,11,3.0,1,1,2,3.0,20,2,13,56050.0
281,No,travel rarely, Sales ,Marketing,M, sales representative ,Yes,yes,53,6,2,282,1,3,2,3,4492.84,11681.39,2,20,4.0,4,1,3,1.0,7,4,5,53914.11
282,No,non travel, Research & Development ,Technical Degree,M, manufacturing director ,,no,29,1,1,283,1,3,2,3,3599.17,9357.83,1,13,3.0,1,1,1,3.0,10,0,9,43190.0
283,No,travel frequently, Research & Development ,,M, laboratory technician ,No,yes,36,3,2,284,1,3,1,2,2342.59,6090.75,4,12,,3,0,3,2.0,8,7,2,28111.13
284,No,travel rarely, Research & Development ,,F, research scientist ,,yes,33,14,3,285,1,3,1,2,2342.59,6090.75,1,13,3.0,4,1,5,3.0,8,1,6,28111.13
285,No,travel rarely,,,F, healthcare representative ,,no,51,3,3,286,1,3,4,2,12783.92,33238.2,3,18,3.0,3,0,6,3.0,7,1,0,153407.07
286,No,travel rarely,,Medical,F, research scientist ,No,no,27,9,3,287,1,3,1,2,2342.59,6090.75,1,16,3.0,4,0,2,2.0,7,0,3,28111.13
287,No,,,Life Sciences,M, research scientist ,Yes,yes,37,21,3,288,1,4,1,1,2970.0,7722.0,1,12,3.0,1,1,3,2.0,8,1,7,35640.0
288,No,,,,M, manufacturing director ,No,yes,38,29,3,289,1,3,2,4,5217.5,13565.5,3,18,3.0,1,1,3,1.0,7,1,7,62610.0
289,No,non travel,,,M, manufacturing director ,Yes,no,49,18,4,290,1,3,2,4,5670.0,14742.0,1,15,3.0,1,2,0,3.0,7,1,7,68040.0
290,No,,,Life Sciences,F, sales executive ,,no,27,20,3,291,1,3,2,3,4492.84,11681.39,1,14,3.0,4,0,2,3.0,7,0,7,53914.11
291,No,, Sales ,Medical,F, sales executive ,,yes,45,6,3,292,1,2,3,4,8339.32,21682.23,6,12,3.0,4,0,2,3.0,19,12,8,100071.84
292,No,,,,F, sales executive ,No,yes,35,1,3,293,1,3,3,3,8339.32,21682.23,1,14,3.0,1,0,3,4.0,10,0,8,100071.84
293,Yes,travel rarely,,,F, laboratory technician ,No,yes,33,2,2,294,1,3,1,1,2342.59,6090.75,7,20,,1,0,3,4.0,9,1,7,28111.13
294,No,,,Life Sciences,M, manager ,Yes,yes,52,2,4,295,1,2,5,3,15943.72,41453.67,1,18,3.0,4,0,2,4.0,33,15,12,191324.62
295,No,, Research & Development ,Medical,M, research director ,No,yes,40,2,2,296,1,3,5,3,16196.67,42111.33,0,19,3.0,4,1,5,3.0,21,3,9,194360.0
296,No,non travel, Sales ,Life Sciences,M, sales executive ,No,yes,38,2,2,297,1,2,2,4,4492.84,11681.39,3,18,3.0,4,1,0,3.0,8,7,5,53914.11
297,No,,,,F, manager ,Yes,no,46,27,3,298,3,1,4,2,12783.92,33238.2,3,12,3.0,2,1,2,2.0,7,7,7,153407.07
298,No,travel rarely,,Medical,M, healthcare representative ,Yes,yes,45,20,2,299,1,3,4,4,12783.92,33238.2,0,14,3.0,2,0,2,3.0,20,4,10,153407.07
299,Yes,non travel,,Life Sciences,M, manager ,,yes,47,10,4,300,1,3,3,2,8339.32,21682.23,1,12,3.0,4,1,2,2.0,10,9,9,100071.84
300,No,,,Life Sciences,F, manager ,,no,35,22,3,301,1,4,3,2,8339.32,21682.23,7,18,,2,1,6,2.0,7,6,2,100071.84
301,No,travel frequently,,,M, sales executive ,,yes,29,2,2,302,1,3,2,4,4492.84,11681.39,1,18,3.0,1,0,3,,10,0,9,53914.11
302,No,travel rarely, Research & Development ,Technical Degree,M, laboratory technician ,,yes,55,20,2,303,1,3,2,4,4492.84,11681.39,3,19,,4,1,4,3.0,10,0,8,53914.11
303,Yes,travel rarely,,,M, sales executive ,,yes,26,45,4,304,1,2,2,4,4856.67,12627.33,1,12,3.0,2,0,0,,8,7,4,58280.04
304,No,travel rarely,,Technical Degree,M, sales executive ,,yes,31,7,3,305,1,4,2,4,4492.84,11681.39,4,11,3.0,2,1,3,2.0,8,7,7,53914.11
305,No,travel frequently,,Life Sciences,F, laboratory technician ,No,yes,43,10,4,306,1,3,1,4,2045.83,5319.17,0,19,3.0,1,0,5,3.0,8,1,7,24550.0
306,No,travel rarely,,Marketing,M, sales executive ,,yes,31,13,3,307,1,3,2,4,4492.84,11681.39,4,12,3.0,4,3,3,3.0,7,1,7,53914.11
307,No,,,Medical,F, research scientist ,,yes,32,2,4,308,1,4,2,4,4212.5,10952.5,7,16,3.0,3,0,0,2.0,7,0,7,50550.0
308,No,,,,M, sales executive ,No,no,33,10,3,309,1,2,2,4,3901.67,10144.33,3,14,3.0,3,0,6,2.0,7,0,1,46820.04
309,No,travel frequently, Research & Development ,Life Sciences,F, laboratory technician ,No,no,43,10,4,310,1,2,2,3,4380.83,11390.17,1,11,,2,1,3,4.0,9,0,0,52570.0
310,Yes,travel rarely,,,M, laboratory technician ,,no,29,8,4,311,1,1,1,1,1765.83,4591.17,1,11,3.0,4,0,4,2.0,7,0,7,21189.96
311,No,, Sales ,,F, sales executive ,No,no,27,8,4,312,1,3,2,2,4492.84,11681.39,1,18,3.0,1,1,3,3.0,8,0,7,53914.11
312,No,travel rarely,,,F, sales executive ,Yes,no,29,10,1,313,1,2,2,2,4492.84,11681.39,1,14,3.0,1,2,2,3.0,7,1,7,53914.11
313,No,,,Medical,M, research scientist ,,no,37,6,3,314,1,4,2,1,4978.33,12943.67,4,13,3.0,1,2,2,3.0,7,6,7,59740.0
314,No,travel rarely,,,M, sales executive ,,yes,26,1,3,315,1,3,2,3,4492.84,11681.39,1,17,3.0,2,1,3,3.0,8,7,7,53914.11
315,No,travel rarely,,Life Sciences,F, laboratory technician ,Yes,yes,40,10,4,316,1,4,1,3,2342.59,6090.75,3,13,3.0,3,1,3,3.0,7,1,7,28111.08
316,Yes,,,,M, sales executive ,No,no,41,4,3,317,1,3,2,2,4492.84,11681.39,1,18,3.0,3,0,5,3.0,8,7,7,53914.11
317,No,travel rarely,,,F, sales executive ,No,yes,51,14,2,318,1,3,2,4,4492.84,11681.39,4,11,3.0,3,1,2,2.0,7,0,7,53914.08
318,No,,,,F, laboratory technician ,No,no,37,14,3,319,1,3,1,1,2528.33,6573.67,1,12,3.0,3,1,2,2.0,18,12,17,30340.0
319,No,,,Life Sciences,F, sales executive ,No,yes,56,6,3,320,1,4,4,1,11010.0,28626.0,9,11,3.0,4,3,0,2.0,7,7,7,132120.0
320,No,travel rarely, Sales ,Marketing,M, sales executive ,,yes,41,1,3,321,1,4,3,1,6993.33,18182.67,1,16,3.0,3,1,2,3.0,10,0,7,83920.0
321,No,,,Medical,F, manufacturing director ,No,no,46,18,3,322,1,3,2,3,4492.84,11681.39,2,14,3.0,3,1,5,2.0,10,0,8,53914.11
322,No,non travel,,,F, laboratory technician ,,no,30,2,3,323,1,3,1,4,2342.59,6090.75,0,14,3.0,3,0,2,2.0,11,6,7,28111.13
323,No,travel rarely,,Life Sciences,M, healthcare representative ,Yes,no,35,16,3,324,1,3,3,3,8339.32,21682.23,4,12,3.0,3,0,2,3.0,8,0,0,100071.84
324,No,travel rarely,,,F, sales executive ,No,yes,48,2,5,325,1,3,2,4,3375.83,8777.17,2,14,3.0,1,1,2,3.0,9,6,7,40510.0
325,No,travel rarely,,Other,M, sales executive ,No,yes,45,2,3,326,1,3,2,2,4004.17,10410.83,0,19,3.0,2,1,3,4.0,8,3,7,48050.0
326,Yes,travel frequently,,Life Sciences,F, human resources ,Yes,yes,26,17,4,327,1,3,1,3,2284.17,5938.83,0,11,3.0,2,1,2,,7,1,0,27410.04
327,No,,,Other,F, healthcare representative ,Yes,yes,41,2,4,328,1,2,2,3,4492.84,11681.39,2,17,3.0,1,0,3,3.0,8,0,7,53914.11
328,No,,,,M, sales executive ,,yes,34,21,4,329,1,4,2,4,4447.5,11563.5,1,12,3.0,4,0,3,3.0,10,5,7,53370.0
329,No,travel rarely,,Medical,M, sales executive ,No,yes,31,6,4,330,1,4,2,4,4492.84,11681.39,4,22,4.0,4,2,4,4.0,7,5,7,53914.11
330,No,travel frequently,,,M, laboratory technician ,,no,43,9,5,331,1,3,2,3,4492.84,11681.39,3,13,3.0,2,1,3,3.0,8,4,7,53914.11
331,No,, Sales ,,F, sales executive ,,no,53,1,1,332,1,3,2,1,4492.84,11681.39,7,20,4.0,4,0,2,4.0,14,8,10,53914.11
332,No,travel rarely,,Other,M, manufacturing director ,No,yes,37,3,3,333,1,3,3,3,7861.67,20440.33,1,15,,3,1,2,3.0,10,7,8,94340.0
333,No,,,,M, human resources ,,yes,54,19,4,334,1,3,3,2,8339.32,21682.23,2,15,,3,1,1,4.0,9,7,1,100071.84
334,No,travel rarely, Sales ,Marketing,F, sales executive ,No,yes,38,7,4,335,1,2,2,4,4492.84,11681.39,0,20,,1,0,2,3.0,7,0,5,53914.11
335,No,, Research & Development ,Life Sciences,M, research scientist ,,yes,29,1,4,336,1,1,1,4,2342.59,6090.75,1,18,3.0,4,1,5,3.0,10,2,8,28111.13
336,No,,,Medical,F, healthcare representative ,,no,34,9,3,337,1,2,3,2,8339.32,21682.23,1,14,3.0,2,0,3,4.0,8,7,7,100071.84
337,No,,,Technical Degree,F, healthcare representative ,No,no,39,2,4,338,1,2,2,3,4492.84,11681.39,1,11,3.0,1,0,4,3.0,20,11,10,53914.11
338,No,,,Marketing,M, sales executive ,,yes,32,10,3,339,1,3,2,4,4496.67,11691.33,1,12,3.0,4,0,2,2.0,10,0,8,53960.0
339,No,travel rarely,,Life Sciences,F, healthcare representative ,,yes,38,1,4,340,1,4,2,4,4492.84,11681.39,0,13,3.0,3,0,4,,9,1,8,53914.11
