,age,dailyrate,distancefromhome,education,employeecount,employeenumber,environmentsatisfaction,hourlyrate,jobinvolvement,joblevel,jobsatisfaction,monthlyincome,monthlyrate,numcompaniesworked,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,sameasmonthlyincome,datebirth,salary,numberchildren,is_equal
153,48,1032.4872861766066,4,3,1,154,1,129.06091077207583,3,3,4,8339.32,21682.23,1,11,3.0,3,0,11.0,2,3.0,10,,0,8,8339.32,1975,100071.84,,True
154,29,824.1587301587302,17,3,1,155,1,103.01984126984128,2,3,1,6656.67,17307.33,1,13,3.0,1,0,,3,2.0,10,,0,9,6656.67,1994,79880.0,,True
155,34,556.2566609977324,3,3,1,156,1,69.53208262471655,1,2,1,4492.84,11681.39,3,18,,4,0,15.0,2,3.0,13,,3,12,4492.84,1989,53914.11,,True
156,42,290.03550973654063,9,2,1,157,1,36.25443871706758,3,1,4,2342.59,6090.75,1,13,3.0,3,0,12.0,3,3.0,12,,5,8,2342.59,1981,28111.08,,
157,57,556.2566609977324,1,2,1,158,1,69.53208262471655,4,2,3,4492.84,11681.39,0,24,4.0,1,1,13.0,2,2.0,12,,2,8,4492.84,1966,53914.11,,True
158,34,556.2566609977324,24,4,1,159,1,69.53208262471655,2,2,2,4492.84,11681.39,0,23,4.0,3,0,16.0,2,4.0,15,,10,10,,1989,53914.11,,
159,54,1582.7713464696226,11,4,1,160,1,197.84641830870282,3,4,4,12783.92,33238.2,3,20,,1,1,26.0,2,3.0,14,,1,12,12783.92,1969,153407.04,,
160,34,730.7857142857142,1,3,1,161,1,91.34821428571428,2,3,3,5902.5,15346.5,1,14,3.0,4,0,,3,3.0,10,,8,6,5902.5,1989,70830.0,,True
161,29,487.2936507936508,3,1,1,162,1,60.91170634920635,3,1,1,3935.83,10233.17,1,18,3.0,4,0,,3,,10,,1,5,3935.83,1994,47229.96,,
162,35,351.51587301587307,28,3,1,163,1,43.939484126984134,4,2,3,2839.17,7381.83,1,17,,4,2,,3,2.0,10,,6,8,2839.17,1988,34070.0,,True
163,35,556.2566609977324,12,4,1,164,1,69.53208262471655,3,2,4,4492.84,11681.39,3,24,4.0,1,0,13.0,2,4.0,11,,6,7,4492.84,1988,53914.11,,True
164,34,302.1984126984127,19,3,1,165,1,37.77480158730159,2,1,4,2440.83,6346.17,1,12,3.0,2,0,10.0,3,3.0,10,,8,7,2440.83,1989,29290.0,,True
165,43,556.2566609977324,2,3,1,166,1,69.53208262471655,3,2,4,4492.84,11681.39,1,17,3.0,1,1,10.0,3,3.0,10,,8,8,4492.84,1980,53914.11,,True
166,58,1582.7713464696226,2,3,1,167,1,197.84641830870282,3,4,2,12783.92,33238.2,4,22,4.0,4,1,37.0,0,2.0,16,,14,14,12783.92,1965,153407.07,,True
167,36,556.2566609977324,14,4,1,168,2,69.53208262471655,2,2,3,4492.84,11681.39,1,13,3.0,1,1,10.0,4,3.0,10,,1,7,4492.84,1987,53914.11,,True
168,43,1032.4872861766066,11,3,1,169,1,129.06091077207583,3,3,3,8339.32,21682.23,1,17,3.0,2,1,10.0,1,3.0,10,,0,9,8339.32,1980,100071.84,,True
169,55,1973.9841269841268,26,4,1,170,1,246.74801587301585,4,5,2,15943.72,41453.67,4,18,3.0,1,1,35.0,0,3.0,10,,1,4,,1968,191324.62,,
170,42,556.2566609977324,23,2,1,171,1,69.53208262471655,2,2,3,4492.84,11681.39,1,12,3.0,4,0,20.0,2,3.0,20,,3,7,,1981,53914.11,,
171,40,556.2566609977324,11,3,1,172,1,69.53208262471655,3,2,3,4492.84,11681.39,1,11,,1,1,10.0,2,4.0,10,,9,4,4492.84,1983,53914.08,,
172,56,290.03550973654063,7,2,1,173,1,36.25443871706758,3,1,3,2342.59,6090.75,8,11,3.0,4,1,14.0,4,1.0,10,,9,8,,1967,28111.13,,
173,39,1241.2936507936508,33,1,1,174,3,155.16170634920636,2,4,4,10025.83,26067.17,0,11,3.0,1,1,,2,2.0,20,,9,6,10025.83,1984,120310.0,,True
174,53,1591.6746031746031,2,4,1,175,1,198.9593253968254,2,4,4,12855.83,33425.17,2,16,3.0,3,0,,3,3.0,25,,3,7,12855.83,1970,154270.0,,True
175,27,1032.4872861766066,8,3,1,176,1,129.06091077207583,3,3,3,8339.32,21682.23,1,15,3.0,4,0,9.0,0,3.0,9,,1,7,8339.32,1996,100071.84,,
176,30,556.2566609977324,1,2,1,177,1,69.53208262471655,3,2,4,4492.84,11681.39,1,23,4.0,4,0,12.0,2,,12,,3,7,4492.84,1993,53914.11,,True
177,35,1032.4872861766066,18,5,1,178,1,129.06091077207583,3,3,1,8339.32,21682.23,1,22,4.0,4,1,9.0,3,2.0,9,,1,8,8339.32,1988,100071.84,,
178,32,635.7619047619048,1,3,1,179,1,79.4702380952381,3,2,4,5135.0,13351.0,1,22,4.0,2,1,9.0,3,3.0,9,,7,8,5135.0,1991,61620.0,,True
179,30,528.8730158730159,1,1,1,180,1,66.10912698412699,2,2,4,4271.67,11106.33,1,12,3.0,3,2,,1,,10,,3,0,4271.67,1993,51260.0,,True
180,46,992.436507936508,9,2,1,181,1,124.0545634920635,2,3,4,8015.83,20841.17,1,16,3.0,4,0,9.0,3,3.0,9,,4,7,8015.83,1977,96190.0,,True
181,30,556.2566609977324,4,2,1,182,1,69.53208262471655,2,2,2,4492.84,11681.39,1,12,3.0,2,3,11.0,4,2.0,11,,2,7,4492.84,1993,53914.11,,True
182,32,516.9047619047619,6,4,1,183,1,64.61309523809524,3,2,3,4175.0,10855.0,1,16,3.0,1,0,12.0,0,3.0,11,,5,7,4175.0,1991,50100.0,,
183,35,1032.4872861766066,37,5,1,184,1,129.06091077207583,3,3,2,8339.32,21682.23,1,13,3.0,1,2,,3,3.0,10,,0,6,8339.32,1988,100071.84,,True
184,32,1032.4872861766066,8,3,1,185,1,129.06091077207583,3,3,4,8339.32,21682.23,1,14,3.0,4,0,9.0,2,3.0,9,,3,7,8339.32,1991,100071.84,,True
185,41,290.03550973654063,34,3,1,186,1,36.25443871706758,3,1,3,2342.59,6090.75,4,12,3.0,1,1,,2,3.0,9,,1,8,,1982,28111.13,,
186,40,1963.7222222222224,4,1,1,187,1,245.4652777777778,3,5,3,15860.83,41238.17,1,14,3.0,2,1,21.0,2,3.0,20,,9,9,15860.83,1983,190330.0,,True
187,45,1582.7713464696226,2,2,1,188,1,197.84641830870282,2,4,4,12783.92,33238.2,9,23,4.0,4,1,22.0,1,3.0,20,,11,8,12783.92,1978,153407.04,,
188,32,1073.015873015873,4,4,1,189,1,134.12698412698413,1,3,4,8666.67,22533.33,1,11,3.0,3,0,14.0,2,2.0,14,,9,8,8666.67,1991,104000.0,,True
189,30,1032.4872861766066,1,1,1,190,1,129.06091077207583,2,3,3,8339.32,21682.23,1,22,4.0,3,0,,2,3.0,11,,5,8,8339.32,1993,100071.84,,True
190,37,1032.4872861766066,11,3,1,191,1,129.06091077207583,3,3,4,8339.32,21682.23,1,14,3.0,3,3,,1,3.0,10,,0,7,,1986,100071.84,,
191,37,288.1666666666667,4,4,1,192,1,36.020833333333336,3,1,4,2327.5,6051.5,4,17,3.0,3,1,13.0,2,3.0,9,,5,8,2327.5,1986,27930.0,,
192,40,556.2566609977324,24,2,1,193,1,69.53208262471655,3,2,4,4492.84,11681.39,1,17,3.0,1,2,,3,3.0,9,,4,7,4492.84,1983,53914.08,,
193,36,585.4126984126984,24,4,1,194,1,73.1765873015873,3,2,2,4728.33,12293.67,7,15,3.0,3,1,11.0,3,3.0,9,,0,8,4728.33,1987,56740.0,,True
194,32,556.2566609977324,7,3,1,195,1,69.53208262471655,2,2,3,4492.84,11681.39,1,14,3.0,3,1,13.0,3,2.0,13,,4,8,4492.84,1991,53914.11,,True
195,38,1032.4872861766066,25,2,1,196,1,129.06091077207583,2,3,2,8339.32,21682.23,3,17,3.0,3,1,,2,3.0,10,,0,1,,1985,100071.84,,
196,30,556.2566609977324,28,2,1,197,1,69.53208262471655,3,2,4,4492.84,11681.39,1,13,3.0,4,2,11.0,2,3.0,10,,1,9,4492.84,1993,53914.11,,True
197,39,1980.642857142857,1,1,1,198,1,247.58035714285714,3,5,3,15997.5,41593.5,1,14,3.0,3,1,21.0,3,3.0,21,,1,6,,1984,191970.0,,
198,60,1973.9841269841268,7,3,1,199,1,246.74801587301585,3,5,1,15943.72,41453.67,5,11,3.0,4,0,33.0,5,1.0,29,,11,10,15943.72,1963,191324.62,,True
199,30,867.9047619047619,22,4,1,200,1,108.48809523809524,3,3,1,7010.0,18226.0,0,11,3.0,3,0,10.0,3,3.0,9,,7,8,7010.0,1993,84120.0,,True
200,31,1032.4872861766066,9,1,1,201,1,129.06091077207583,3,3,2,8339.32,21682.23,1,25,4.0,4,1,,6,4.0,13,,0,8,8339.32,1992,100071.84,,True
201,33,345.42857142857144,3,3,1,202,1,43.17857142857143,3,1,1,2790.0,7254.0,1,11,3.0,1,0,,3,3.0,10,,9,7,2790.0,1990,33480.0,,True
202,50,290.03550973654063,28,1,1,203,1,36.25443871706758,4,1,3,2342.59,6090.75,1,11,,3,3,20.0,3,3.0,20,,3,8,2342.59,1973,28111.08,,
203,32,547.7539682539682,24,4,1,204,1,68.46924603174602,3,2,4,4424.17,11502.83,1,15,,4,2,10.0,2,3.0,10,,4,7,4424.17,1991,53090.0,,True
204,42,556.2566609977324,29,3,1,205,1,69.53208262471655,3,2,2,4492.84,11681.39,1,13,3.0,4,1,10.0,3,2.0,9,,7,8,4492.84,1981,53914.08,,
205,49,789.6984126984128,11,3,1,206,1,98.7123015873016,3,3,4,6378.33,16583.67,1,18,3.0,1,2,,3,4.0,9,,7,7,6378.33,1974,76540.0,,True
206,27,1321.4603174603176,5,1,1,207,1,165.1825396825397,2,3,4,10673.33,27750.67,1,16,3.0,2,1,,3,3.0,9,,0,8,10673.33,1996,128080.0,,True
207,33,556.2566609977324,1,3,1,208,1,69.53208262471655,4,2,1,4492.84,11681.39,1,22,,1,1,9.0,5,3.0,9,,0,8,4492.84,1990,53914.11,,True
208,52,1582.7713464696226,26,4,1,209,1,197.84641830870282,2,4,4,12783.92,33238.2,3,22,4.0,3,0,31.0,3,3.0,9,,0,0,12783.92,1971,153407.07,,True
209,32,556.2566609977324,5,2,1,210,1,69.53208262471655,3,2,2,4492.84,11681.39,1,14,3.0,4,1,10.0,3,3.0,10,,5,3,4492.84,1991,53914.11,,True
210,36,679.5079365079365,14,1,1,211,1,84.93849206349206,3,2,4,5488.33,14269.67,0,17,3.0,1,1,,2,2.0,16,,4,11,5488.33,1987,65860.0,,True
211,31,556.2566609977324,20,2,1,212,1,69.53208262471655,3,2,3,4492.84,11681.39,1,13,3.0,4,1,,2,2.0,9,,0,0,4492.84,1992,53914.11,,True
212,36,259.8968253968254,2,4,1,213,1,32.48710317460318,3,1,3,2099.17,5457.83,4,21,4.0,3,0,,6,3.0,11,,3,9,2099.17,1987,25190.0,,True
213,52,1764.1825396825398,1,2,1,214,1,220.52281746031747,3,4,4,14249.17,37047.83,2,15,3.0,2,1,26.0,2,,9,,7,8,,1971,170990.0,,
214,33,1582.7713464696226,17,3,1,215,1,197.84641830870282,3,4,3,12783.92,33238.2,1,11,3.0,4,0,10.0,2,3.0,10,,6,0,12783.92,1990,153407.07,,True
215,45,556.2566609977324,23,2,1,216,1,69.53208262471655,3,2,1,4492.84,11681.39,1,15,3.0,3,1,9.0,2,3.0,9,,0,8,4492.84,1978,53914.11,,True
216,36,1032.4872861766066,12,5,1,217,1,129.06091077207583,2,3,4,8339.32,21682.23,0,11,3.0,2,0,15.0,2,2.0,14,,7,8,8339.32,1987,100071.84,,True
217,49,1353.6507936507935,8,4,1,218,1,169.2063492063492,2,4,2,10933.33,28426.67,6,17,3.0,2,1,22.0,3,3.0,9,,2,3,10933.33,1974,131200.0,,True
218,29,1032.4872861766066,23,1,1,219,1,129.06091077207583,2,3,1,8339.32,21682.23,1,13,,1,1,11.0,3,1.0,11,,3,10,8339.32,1994,100071.84,,True
219,29,323.03968253968253,6,1,1,220,1,40.379960317460316,3,1,4,2609.17,6783.83,1,13,3.0,1,1,,5,3.0,10,,0,8,2609.17,1994,31310.04,,
220,37,556.2566609977324,1,3,1,221,1,69.53208262471655,2,2,4,4492.84,11681.39,1,13,3.0,2,1,14.0,2,2.0,14,,3,11,4492.84,1986,53914.11,,True
221,33,1032.4872861766066,10,5,1,222,1,129.06091077207583,4,3,3,8339.32,21682.23,0,14,3.0,4,2,,3,3.0,9,,0,8,,1990,100071.84,,
222,34,458.50793650793656,19,3,1,223,1,57.31349206349207,3,2,2,3703.33,9628.67,4,13,3.0,3,2,15.0,2,4.0,11,,5,10,,1989,44440.0,,
223,28,688.5873015873016,1,3,1,224,1,86.0734126984127,1,2,4,5561.67,14460.33,0,11,3.0,1,3,10.0,6,3.0,9,,7,5,5561.67,1995,66740.04000000001,,
224,31,1016.4761904761906,2,4,1,225,1,127.05952380952382,3,3,3,8210.0,21346.0,1,19,3.0,1,1,10.0,5,2.0,10,,9,6,,1992,98520.0,,
225,42,1842.801587301588,2,1,1,226,1,230.3501984126985,3,4,3,14884.17,38698.83,0,13,,4,0,21.0,3,2.0,20,,2,10,14884.17,1981,178610.0,,True
226,40,556.2566609977324,2,3,1,227,1,69.53208262471655,3,2,4,4492.84,11681.39,1,13,3.0,3,0,9.0,4,3.0,9,,8,8,,1983,53914.11,,
227,34,556.2566609977324,15,2,1,228,1,69.53208262471655,3,2,1,4492.84,11681.39,1,12,3.0,4,0,,6,4.0,10,,9,6,4492.84,1989,53914.08,,
228,58,1973.9841269841268,1,3,1,229,1,246.74801587301585,3,5,1,15943.72,41453.67,3,21,4.0,3,1,,3,3.0,9,,1,5,,1965,191324.62,,
229,31,768.2380952380953,1,5,1,230,1,96.02976190476191,4,3,2,6205.0,16133.0,1,11,3.0,1,0,,2,3.0,10,,4,7,6205.0,1992,74460.0,,
230,40,1419.373015873016,8,1,1,231,1,177.421626984127,2,3,2,11464.17,29806.83,2,11,3.0,3,1,16.0,5,3.0,9,,4,8,11464.17,1983,137570.0,,True
231,53,1712.4920634920634,2,3,1,232,1,214.06150793650792,4,4,2,13831.67,35962.33,4,12,3.0,2,0,35.0,2,2.0,9,,8,8,13831.67,1970,165980.0,,True
232,34,1582.7713464696226,15,3,1,233,1,197.84641830870282,3,4,1,12783.92,33238.2,7,14,3.0,4,2,16.0,3,2.0,14,,6,9,12783.92,1989,153407.07,,True
233,35,1032.4872861766066,16,3,1,234,1,129.06091077207583,2,3,2,8339.32,21682.23,1,19,3.0,4,0,,3,1.0,11,,3,3,8339.32,1988,100071.84,,
234,37,442.1031746031746,13,3,1,235,1,55.26289682539682,3,2,4,3570.83,9284.17,1,17,3.0,1,0,,2,3.0,10,,3,7,,1986,42850.0,,
235,42,1044.5396825396826,2,3,1,236,1,130.56746031746033,3,3,4,8436.67,21935.33,2,14,3.0,3,1,24.0,3,1.0,20,,13,9,,1981,101240.0,,
236,45,1032.4872861766066,1,4,1,237,1,129.06091077207583,3,3,2,8339.32,21682.23,1,12,3.0,1,3,,4,3.0,10,,7,7,8339.32,1978,100071.84,,True
237,30,1002.2380952380952,1,3,1,238,1,125.2797619047619,2,2,1,8095.0,21047.0,1,11,3.0,4,1,,4,3.0,10,,6,7,,1993,97140.0,,
238,38,1023.904761904762,14,3,1,239,1,127.98809523809526,3,2,2,8270.0,21502.0,0,11,3.0,4,1,10.0,3,3.0,9,,7,7,,1985,99240.0,,
239,50,1160.1984126984128,20,5,1,240,1,145.0248015873016,3,4,3,9370.83,24364.17,2,15,3.0,3,1,32.0,3,3.0,30,,12,13,,1973,112450.0,,
240,39,316.6428571428572,3,2,1,241,1,39.58035714285715,2,2,3,2557.5,6649.5,0,15,3.0,4,1,,3,,10,,0,7,2557.5,1984,30690.0,,
241,34,556.2566609977324,3,3,1,242,1,69.53208262471655,3,2,2,4492.84,11681.39,1,12,3.0,3,1,11.0,2,3.0,11,,7,9,4492.84,1989,53914.11,,True
242,54,1582.7713464696226,22,5,1,243,1,197.84641830870282,3,4,3,12783.92,33238.2,3,25,4.0,3,1,36.0,6,3.0,10,,4,7,,1969,153407.07,,
243,41,953.436507936508,6,3,1,244,1,119.1795634920635,3,3,3,7700.83,20022.17,1,12,3.0,2,0,,3,3.0,10,,8,7,7700.83,1982,92410.0,,True
244,39,667.7460317460317,1,3,1,245,1,83.46825396825396,3,2,4,5393.33,14022.67,1,15,3.0,4,1,,2,3.0,9,,5,8,5393.33,1984,64720.0,,True
245,40,1973.9841269841268,7,4,1,246,1,246.74801587301585,3,5,2,15943.72,41453.67,1,14,3.0,2,0,,3,2.0,21,,12,8,15943.72,1983,191324.62,,True
246,33,315.1984126984127,4,3,1,247,1,39.39980158730159,3,2,2,2545.83,6619.17,5,15,,4,2,11.0,2,2.0,9,,1,7,,1990,30550.0,,
247,36,858.5158730158731,10,3,1,248,1,107.31448412698414,3,3,1,6934.17,18028.83,7,13,3.0,4,1,15.0,1,3.0,12,,5,7,6934.17,1987,83210.0,,True
248,33,324.2777777777778,8,4,1,249,1,40.53472222222223,4,1,1,2619.17,6809.83,6,19,3.0,2,1,14.0,1,3.0,10,,7,6,,1990,31430.0,,
249,34,556.2566609977324,8,2,1,250,1,69.53208262471655,4,2,3,4492.84,11681.39,1,21,4.0,3,2,10.0,5,3.0,10,,4,8,4492.84,1989,53914.08,,
250,29,290.03550973654063,46,1,1,251,1,36.25443871706758,3,1,4,2342.59,6090.75,1,13,,2,0,,3,4.0,11,,3,10,2342.59,1994,28111.13,,True
251,46,885.0317460317461,2,2,1,252,1,110.62896825396827,3,3,4,7148.33,18585.67,3,14,3.0,3,1,12.0,4,2.0,9,,4,7,7148.33,1977,85780.0,,True
252,27,556.2566609977324,23,1,1,253,1,69.53208262471655,2,2,3,4492.84,11681.39,1,21,4.0,4,1,,5,3.0,9,,5,8,4492.84,1996,53914.11,,True
253,31,433.0238095238095,36,3,1,254,1,54.12797619047619,3,2,3,3497.5,9093.5,1,11,3.0,1,1,10.0,2,3.0,10,,0,2,3497.5,1992,41970.0,,
254,45,556.2566609977324,25,2,1,255,1,69.53208262471655,2,2,4,4492.84,11681.39,0,13,,4,2,10.0,2,2.0,9,,3,8,4492.84,1978,53914.08,,
255,34,1020.1904761904764,1,3,1,256,1,127.52380952380955,3,3,4,8240.0,21424.0,1,21,4.0,1,0,14.0,3,2.0,14,,2,1,8240.0,1989,98880.0,,True
256,31,556.2566609977324,1,3,1,257,1,69.53208262471655,1,2,1,4492.84,11681.39,1,21,,2,0,10.0,6,3.0,10,,8,7,4492.84,1992,53914.11,,True
257,35,556.2566609977324,7,4,1,258,1,69.53208262471655,3,2,4,4492.84,11681.39,1,11,3.0,4,0,10.0,2,3.0,10,,0,9,4492.84,1988,53914.11,,True
258,39,1376.452380952381,15,4,1,259,1,172.05654761904762,3,4,1,11117.5,28905.5,0,12,3.0,1,0,21.0,3,3.0,20,,11,10,,1984,133410.0,,
259,40,585.7222222222222,2,2,1,260,1,73.21527777777777,3,2,2,4730.83,12300.17,3,14,3.0,3,1,,4,3.0,11,,5,10,4730.83,1983,56769.96,,
260,30,290.03550973654063,1,2,1,261,1,36.25443871706758,3,1,2,2342.59,6090.75,1,13,3.0,3,0,12.0,6,2.0,12,,1,7,2342.59,1993,28111.08,,
261,47,1032.4872861766066,1,1,1,262,1,129.06091077207583,3,3,2,8339.32,21682.23,0,18,3.0,1,2,14.0,3,1.0,13,,5,12,8339.32,1976,100071.84,,True
262,52,290.03550973654063,29,4,1,263,1,36.25443871706758,3,1,4,2342.59,6090.75,2,15,3.0,2,2,16.0,3,,9,,0,0,2342.59,1971,28111.13,,True
263,49,556.2566609977324,8,1,1,264,1,69.53208262471655,2,2,2,4492.84,11681.39,1,23,4.0,4,1,10.0,3,3.0,10,,1,7,4492.84,1974,53914.11,,True
264,33,300.13492063492066,19,4,1,265,2,37.51686507936508,3,1,3,2424.17,6302.83,1,11,3.0,3,0,,3,3.0,8,,3,0,,1990,29090.0,,
265,32,290.03550973654063,2,2,1,266,1,36.25443871706758,3,1,4,2342.59,6090.75,0,13,3.0,3,0,8.0,2,2.0,7,,3,6,2342.59,1991,28111.13,,True
266,38,982.84126984127,23,3,1,267,1,122.85515873015875,2,3,3,7938.33,20639.67,0,21,4.0,2,0,,2,3.0,9,,1,8,7938.33,1985,95260.0,,True
267,36,556.2566609977324,27,3,1,268,1,69.53208262471655,3,2,3,4492.84,11681.39,6,13,3.0,2,2,17.0,3,2.0,7,,7,7,4492.84,1987,53914.11,,True
268,42,704.1666666666666,8,4,1,269,1,88.02083333333333,3,2,2,5687.5,14787.5,0,11,,4,1,10.0,2,3.0,9,,4,2,5687.5,1981,68250.0,,
269,31,556.2566609977324,7,4,1,270,1,69.53208262471655,3,2,4,4492.84,11681.39,3,22,4.0,4,1,,3,2.0,7,,1,7,4492.84,1992,53914.11,,True
270,31,456.4444444444444,8,4,1,271,1,57.05555555555555,3,2,4,3686.67,9585.33,1,23,4.0,4,0,11.0,2,3.0,11,,1,8,3686.67,1992,44240.0,,True
271,51,561.3730158730159,21,4,1,272,1,70.17162698412699,3,2,4,4534.17,11788.83,0,22,4.0,4,0,11.0,2,1.0,10,,1,0,4534.17,1972,54410.04,,
272,34,626.6825396825396,7,3,1,273,1,78.33531746031746,1,2,3,5061.67,13160.33,1,24,4.0,4,0,9.0,3,,9,,0,6,5061.67,1989,60740.0,,True
273,36,1032.4872861766066,11,2,1,274,1,129.06091077207583,3,3,4,8339.32,21682.23,0,14,3.0,3,1,10.0,6,3.0,9,,2,8,8339.32,1987,100071.84,,True
274,30,290.03550973654063,23,3,1,275,1,36.25443871706758,1,1,3,2342.59,6090.75,1,25,4.0,3,3,,2,2.0,10,,0,9,2342.59,1993,28111.13,,True
275,33,634.1111111111111,12,2,1,276,1,79.26388888888889,3,2,2,5121.67,13316.33,0,13,3.0,1,1,,2,4.0,7,7.0,0,7,,1990,61460.0,,
276,31,636.7936507936508,6,4,1,277,1,79.59920634920636,1,2,3,5143.33,13372.67,4,18,3.0,2,0,,3,2.0,7,,7,7,5143.33,1992,61720.0,,True
277,41,1032.4872861766066,23,1,1,278,1,129.06091077207583,3,3,3,8339.32,21682.23,3,13,3.0,3,1,,2,3.0,9,,0,7,8339.32,1982,100071.84,,True
278,26,290.03550973654063,25,1,1,279,1,36.25443871706758,3,1,3,2342.59,6090.75,1,23,4.0,4,1,8.0,3,3.0,8,,5,7,2342.59,1997,28111.08,,
279,32,481.6190476190477,9,2,1,280,1,60.20238095238096,1,2,4,3890.0,10114.0,0,17,3.0,4,3,,2,4.0,8,,0,7,,1991,46680.0,,
280,40,578.2936507936508,26,3,1,281,1,72.28670634920636,3,2,2,4670.83,12144.17,1,11,3.0,1,1,20.0,2,3.0,20,,2,13,4670.83,1983,56050.0,,True
281,53,556.2566609977324,6,2,1,282,1,69.53208262471655,3,2,3,4492.84,11681.39,2,20,4.0,4,1,13.0,3,1.0,7,,4,5,4492.84,1970,53914.11,,True
282,29,445.6111111111112,1,1,1,283,1,55.7013888888889,3,2,3,3599.17,9357.83,1,13,3.0,1,1,10.0,1,3.0,10,,0,9,3599.17,1994,43190.0,,True
283,36,290.03550973654063,3,2,1,284,1,36.25443871706758,3,1,2,2342.59,6090.75,4,12,,3,0,13.0,3,2.0,8,,7,2,,1987,28111.13,,
284,33,290.03550973654063,14,3,1,285,1,36.25443871706758,3,1,2,2342.59,6090.75,1,13,3.0,4,1,8.0,5,3.0,8,,1,6,2342.59,1990,28111.13,,True
285,51,1582.7713464696226,3,3,1,286,1,197.84641830870282,3,4,2,12783.92,33238.2,3,18,3.0,3,0,,6,3.0,7,,1,0,,1972,153407.07,,
286,27,290.03550973654063,9,3,1,287,1,36.25443871706758,3,1,2,2342.59,6090.75,1,16,3.0,4,0,,2,2.0,7,,0,3,2342.59,1996,28111.13,,True
287,37,367.7142857142857,21,3,1,288,1,45.964285714285715,4,1,1,2970.0,7722.0,1,12,3.0,1,1,,3,2.0,8,,1,7,2970.0,1986,35640.0,,True
288,38,645.9761904761905,29,3,1,289,1,80.74702380952381,3,2,4,5217.5,13565.5,3,18,3.0,1,1,9.0,3,1.0,7,,1,7,5217.5,1985,62610.0,,True
289,49,702.0,18,4,1,290,1,87.75,3,2,4,5670.0,14742.0,1,15,3.0,1,2,7.0,0,3.0,7,,1,7,5670.0,1974,68040.0,,True
290,27,556.2566609977324,20,3,1,291,1,69.53208262471655,3,2,3,4492.84,11681.39,1,14,3.0,4,0,7.0,2,3.0,7,,0,7,4492.84,1996,53914.11,,True
291,45,1032.4872861766066,6,3,1,292,1,129.06091077207583,2,3,4,8339.32,21682.23,6,12,3.0,4,0,23.0,2,3.0,19,,12,8,8339.32,1978,100071.84,,True
292,35,1032.4872861766066,1,3,1,293,1,129.06091077207583,3,3,3,8339.32,21682.23,1,14,3.0,1,0,10.0,3,4.0,10,,0,8,,1988,100071.84,,
293,33,290.03550973654063,2,2,1,294,1,36.25443871706758,3,1,1,2342.59,6090.75,7,20,,1,0,13.0,3,4.0,9,,1,7,,1990,28111.13,,
294,52,1973.9841269841268,2,4,1,295,1,246.74801587301585,2,5,3,15943.72,41453.67,1,18,3.0,4,0,33.0,2,4.0,33,,15,12,15943.72,1971,191324.62,,True
295,40,2005.301587301588,2,2,1,296,1,250.6626984126985,3,5,3,16196.67,42111.33,0,19,3.0,4,1,,5,3.0,21,,3,9,16196.67,1983,194360.0,,True
296,38,556.2566609977324,2,2,1,297,1,69.53208262471655,2,2,4,4492.84,11681.39,3,18,3.0,4,1,13.0,0,3.0,8,,7,5,4492.84,1985,53914.11,,True
297,46,1582.7713464696226,27,3,1,298,3,197.84641830870282,1,4,2,12783.92,33238.2,3,12,3.0,2,1,28.0,2,2.0,7,,7,7,12783.92,1977,153407.07,,True
298,45,1582.7713464696226,20,2,1,299,1,197.84641830870282,3,4,4,12783.92,33238.2,0,14,3.0,2,0,21.0,2,3.0,20,,4,10,12783.92,1978,153407.07,,True
299,47,1032.4872861766066,10,4,1,300,1,129.06091077207583,3,3,2,8339.32,21682.23,1,12,3.0,4,1,,2,2.0,10,,9,9,8339.32,1976,100071.84,,
300,35,1032.4872861766066,22,3,1,301,1,129.06091077207583,4,3,2,8339.32,21682.23,7,18,,2,1,10.0,6,2.0,7,,6,2,,1988,100071.84,,
301,29,556.2566609977324,2,2,1,302,1,69.53208262471655,3,2,4,4492.84,11681.39,1,18,3.0,1,0,,3,,10,,0,9,4492.84,1994,53914.11,,True
302,55,556.2566609977324,20,2,1,303,1,69.53208262471655,3,2,4,4492.84,11681.39,3,19,,4,1,12.0,4,3.0,10,,0,8,,1968,53914.11,,
303,26,601.3015873015873,45,4,1,304,1,75.16269841269842,2,2,4,4856.67,12627.33,1,12,3.0,2,0,,0,,8,,7,4,4856.67,1997,58280.04,,
304,31,556.2566609977324,7,3,1,305,1,69.53208262471655,4,2,4,4492.84,11681.39,4,11,3.0,2,1,10.0,3,2.0,8,,7,7,4492.84,1992,53914.11,,True
305,43,253.2936507936508,10,4,1,306,1,31.66170634920635,3,1,4,2045.83,5319.17,0,19,3.0,1,0,,5,3.0,8,,1,7,,1980,24550.0,,
306,31,556.2566609977324,13,3,1,307,1,69.53208262471655,3,2,4,4492.84,11681.39,4,12,3.0,4,3,13.0,3,3.0,7,,1,7,,1992,53914.11,,
307,32,521.547619047619,2,4,1,308,1,65.19345238095238,4,2,4,4212.5,10952.5,7,16,3.0,3,0,,0,2.0,7,,0,7,,1991,50550.0,,
