,age,dailyrate,distancefromhome,education,employeecount,employeenumber,environmentsatisfaction,hourlyrate,jobinvolvement,joblevel,jobsatisfaction,monthlyincome,monthlyrate,numcompaniesworked,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,sameasmonthlyincome,datebirth,salary,numberchildren,is_equal
165,43,55.63,2,3,1,166,4.0,6.95,3,2,4,4492.84,1168.14,1,17,3.0,1,1,10.0,3,3.0,10,,8,8,4492.84,1980,53914.11,,True
166,58,158.28,2,3,1,167,2.0,19.78,3,4,2,12783.92,3323.82,4,22,4.0,4,1,37.0,0,2.0,16,,14,14,12783.92,1965,153407.07,,True
167,36,55.63,14,4,1,168,4.0,6.95,2,2,3,4492.84,1168.14,1,13,3.0,1,1,10.0,4,3.0,10,,1,7,4492.84,1987,53914.11,,True
168,43,103.25,11,3,1,169,1.0,12.91,3,3,3,8339.32,2168.22,1,17,3.0,2,1,10.0,1,3.0,10,,0,9,8339.32,1980,100071.84,,True
169,55,197.4,26,4,1,170,3.0,24.67,4,5,2,15943.72,4145.37,4,18,3.0,1,1,35.0,0,3.0,10,,1,4,,1968,191324.62,,
170,42,55.63,23,2,1,171,4.0,6.95,2,2,3,4492.84,1168.14,1,12,3.0,4,0,20.0,2,3.0,20,,3,7,,1981,53914.11,,
171,40,55.63,11,3,1,172,4.0,6.95,3,2,3,4492.84,1168.14,1,11,,1,1,10.0,2,4.0,10,,9,4,4492.84,1983,53914.08,,
172,56,29.0,7,2,1,173,4.0,3.63,3,1,3,2342.59,609.08,8,11,3.0,4,1,14.0,4,1.0,10,,9,8,,1967,28111.13,,
173,39,124.13,33,1,1,174,4.0,15.52,2,4,4,10025.83,2606.72,0,11,3.0,1,1,,2,2.0,20,,9,6,10025.83,1984,120310.0,,True
174,53,159.17,2,4,1,175,1.0,19.9,2,4,4,12855.83,3342.52,2,16,3.0,3,0,,3,3.0,25,,3,7,12855.83,1970,154270.0,,True
175,27,103.25,8,3,1,176,4.0,12.91,3,3,3,8339.32,2168.22,1,15,3.0,4,0,9.0,0,3.0,9,,1,7,8339.32,1996,100071.84,,
176,30,55.63,1,2,1,177,3.0,6.95,3,2,4,4492.84,1168.14,1,23,4.0,4,0,12.0,2,,12,,3,7,4492.84,1993,53914.11,,True
177,35,103.25,18,5,1,178,2.0,12.91,3,3,1,8339.32,2168.22,1,22,4.0,4,1,9.0,3,2.0,9,,1,8,8339.32,1988,100071.84,,
178,32,63.58,1,3,1,179,1.0,7.95,3,2,4,5135.0,1335.1,1,22,4.0,2,1,9.0,3,3.0,9,,7,8,5135.0,1991,61620.0,,True
179,30,52.89,1,1,1,180,4.0,6.61,2,2,4,4271.67,1110.63,1,12,3.0,3,2,,1,,10,,3,0,4271.67,1993,51260.0,,True
180,46,99.24,9,2,1,181,3.0,12.41,2,3,4,8015.83,2084.12,1,16,3.0,4,0,9.0,3,3.0,9,,4,7,8015.83,1977,96190.0,,True
181,30,55.63,4,2,1,182,3.0,6.95,2,2,2,4492.84,1168.14,1,12,3.0,2,3,11.0,4,2.0,11,,2,7,4492.84,1993,53914.11,,True
182,32,51.69,6,4,1,183,2.0,6.46,3,2,3,4175.0,1085.5,1,16,3.0,1,0,12.0,0,3.0,11,,5,7,4175.0,1991,50100.0,,
183,35,103.25,37,5,1,184,3.0,12.91,3,3,2,8339.32,2168.22,1,13,3.0,1,2,,3,3.0,10,,0,6,8339.32,1988,100071.84,,True
184,32,103.25,8,3,1,185,2.0,12.91,3,3,4,8339.32,2168.22,1,14,3.0,4,0,9.0,2,3.0,9,,3,7,8339.32,1991,100071.84,,True
185,41,29.0,34,3,1,186,1.0,3.63,3,1,3,2342.59,609.08,4,12,3.0,1,1,,2,3.0,9,,1,8,,1982,28111.13,,
186,40,196.37,4,1,1,187,4.0,24.55,3,5,3,15860.83,4123.82,1,14,3.0,2,1,21.0,2,3.0,20,,9,9,15860.83,1983,190330.0,,True
187,45,158.28,2,2,1,188,1.0,19.78,2,4,4,12783.92,3323.82,9,23,4.0,4,1,22.0,1,3.0,20,,11,8,12783.92,1978,153407.04,,
188,32,107.3,4,4,1,189,4.0,13.41,1,3,4,8666.67,2253.33,1,11,3.0,3,0,14.0,2,2.0,14,,9,8,8666.67,1991,104000.0,,True
189,30,103.25,1,1,1,190,3.0,12.91,2,3,3,8339.32,2168.22,1,22,4.0,3,0,,2,3.0,11,,5,8,8339.32,1993,100071.84,,True
190,37,103.25,11,3,1,191,2.0,12.91,3,3,4,8339.32,2168.22,1,14,3.0,3,3,,1,3.0,10,,0,7,,1986,100071.84,,
191,37,28.82,4,4,1,192,1.0,3.6,3,1,4,2327.5,605.15,4,17,3.0,3,1,13.0,2,3.0,9,,5,8,2327.5,1986,27930.0,,
192,40,55.63,24,2,1,193,1.0,6.95,3,2,4,4492.84,1168.14,1,17,3.0,1,2,,3,3.0,9,,4,7,4492.84,1983,53914.08,,
193,36,58.54,24,4,1,194,2.0,7.32,3,2,2,4728.33,1229.37,7,15,3.0,3,1,11.0,3,3.0,9,,0,8,4728.33,1987,56740.0,,True
194,32,55.63,7,3,1,195,4.0,6.95,2,2,3,4492.84,1168.14,1,14,3.0,3,1,13.0,3,2.0,13,,4,8,4492.84,1991,53914.11,,True
195,38,103.25,25,2,1,196,1.0,12.91,2,3,2,8339.32,2168.22,3,17,3.0,3,1,,2,3.0,10,,0,1,,1985,100071.84,,
196,30,55.63,28,2,1,197,4.0,6.95,3,2,4,4492.84,1168.14,1,13,3.0,4,2,11.0,2,3.0,10,,1,9,4492.84,1993,53914.11,,True
197,39,198.06,1,1,1,198,2.0,24.76,3,5,3,15997.5,4159.35,1,14,3.0,3,1,21.0,3,3.0,21,,1,6,,1984,191970.0,,
198,60,197.4,7,3,1,199,1.0,24.67,3,5,1,15943.72,4145.37,5,11,3.0,4,0,33.0,5,1.0,29,,11,10,15943.72,1963,191324.62,,True
199,30,86.79,22,4,1,200,3.0,10.85,3,3,1,7010.0,1822.6,0,11,3.0,3,0,10.0,3,3.0,9,,7,8,7010.0,1993,84120.0,,True
200,31,103.25,9,1,1,201,3.0,12.91,3,3,2,8339.32,2168.22,1,25,4.0,4,1,,6,4.0,13,,0,8,8339.32,1992,100071.84,,True
201,33,34.54,3,3,1,202,1.0,4.32,3,1,1,2790.0,725.4,1,11,3.0,1,0,,3,3.0,10,,9,7,2790.0,1990,33480.0,,True
202,50,29.0,28,1,1,203,4.0,3.63,4,1,3,2342.59,609.08,1,11,,3,3,20.0,3,3.0,20,,3,8,2342.59,1973,28111.08,,
203,32,54.78,24,4,1,204,1.0,6.85,3,2,4,4424.17,1150.28,1,15,,4,2,10.0,2,3.0,10,,4,7,4424.17,1991,53090.0,,True
204,42,55.63,29,3,1,205,2.0,6.95,3,2,2,4492.84,1168.14,1,13,3.0,4,1,10.0,3,2.0,9,,7,8,4492.84,1981,53914.08,,
205,49,78.97,11,3,1,206,3.0,9.87,3,3,4,6378.33,1658.37,1,18,3.0,1,2,,3,4.0,9,,7,7,6378.33,1974,76540.0,,True
206,27,132.15,5,1,1,207,3.0,16.52,2,3,4,10673.33,2775.07,1,16,3.0,2,1,,3,3.0,9,,0,8,10673.33,1996,128080.0,,True
207,33,55.63,1,3,1,208,1.0,6.95,4,2,1,4492.84,1168.14,1,22,,1,1,9.0,5,3.0,9,,0,8,4492.84,1990,53914.11,,True
208,52,158.28,26,4,1,209,3.0,19.78,2,4,4,12783.92,3323.82,3,22,4.0,3,0,31.0,3,3.0,9,,0,0,12783.92,1971,153407.07,,True
209,32,55.63,5,2,1,210,2.0,6.95,3,2,2,4492.84,1168.14,1,14,3.0,4,1,10.0,3,3.0,10,,5,3,4492.84,1991,53914.11,,True
210,36,67.95,14,1,1,211,3.0,8.49,3,2,4,5488.33,1426.97,0,17,3.0,1,1,,2,2.0,16,,4,11,5488.33,1987,65860.0,,True
211,31,55.63,20,2,1,212,4.0,6.95,3,2,3,4492.84,1168.14,1,13,3.0,4,1,,2,2.0,9,,0,0,4492.84,1992,53914.11,,True
212,36,25.99,2,4,1,213,3.0,3.25,3,1,3,2099.17,545.78,4,21,4.0,3,0,,6,3.0,11,,3,9,2099.17,1987,25190.0,,True
213,52,176.42,1,2,1,214,4.0,22.05,3,4,4,14249.17,3704.78,2,15,3.0,2,1,26.0,2,,9,,7,8,,1971,170990.0,,
214,33,158.28,17,3,1,215,4.0,19.78,3,4,3,12783.92,3323.82,1,11,3.0,4,0,10.0,2,3.0,10,,6,0,12783.92,1990,153407.07,,True
215,45,55.63,23,2,1,216,4.0,6.95,3,2,1,4492.84,1168.14,1,15,3.0,3,1,9.0,2,3.0,9,,0,8,4492.84,1978,53914.11,,True
216,36,103.25,12,5,1,217,4.0,12.91,2,3,4,8339.32,2168.22,0,11,3.0,2,0,15.0,2,2.0,14,,7,8,8339.32,1987,100071.84,,True
217,49,135.37,8,4,1,218,4.0,16.92,2,4,2,10933.33,2842.67,6,17,3.0,2,1,22.0,3,3.0,9,,2,3,10933.33,1974,131200.0,,True
218,29,103.25,23,1,1,219,4.0,12.91,2,3,1,8339.32,2168.22,1,13,,1,1,11.0,3,1.0,11,,3,10,8339.32,1994,100071.84,,True
219,29,32.3,6,1,1,220,2.0,4.04,3,1,4,2609.17,678.38,1,13,3.0,1,1,,5,3.0,10,,0,8,2609.17,1994,31310.04,,
220,37,55.63,1,3,1,221,4.0,6.95,2,2,4,4492.84,1168.14,1,13,3.0,2,1,14.0,2,2.0,14,,3,11,4492.84,1986,53914.11,,True
221,33,103.25,10,5,1,222,4.0,12.91,4,3,3,8339.32,2168.22,0,14,3.0,4,2,,3,3.0,9,,0,8,,1990,100071.84,,
222,34,45.85,19,3,1,223,3.0,5.73,3,2,2,3703.33,962.87,4,13,3.0,3,2,15.0,2,4.0,11,,5,10,,1989,44440.0,,
223,28,68.86,1,3,1,224,3.0,8.61,1,2,4,5561.67,1446.03,0,11,3.0,1,3,10.0,6,3.0,9,,7,5,5561.67,1995,66740.04000000001,,
224,31,101.65,2,4,1,225,4.0,12.71,3,3,3,8210.0,2134.6,1,19,3.0,1,1,10.0,5,2.0,10,,9,6,,1992,98520.0,,
225,42,184.28,2,1,1,226,3.0,23.04,3,4,3,14884.17,3869.88,0,13,,4,0,21.0,3,2.0,20,,2,10,14884.17,1981,178610.0,,True
226,40,55.63,2,3,1,227,3.0,6.95,3,2,4,4492.84,1168.14,1,13,3.0,3,0,9.0,4,3.0,9,,8,8,,1983,53914.11,,
227,34,55.63,15,2,1,228,3.0,6.95,3,2,1,4492.84,1168.14,1,12,3.0,4,0,,6,4.0,10,,9,6,4492.84,1989,53914.08,,
228,58,197.4,1,3,1,229,4.0,24.67,3,5,1,15943.72,4145.37,3,21,4.0,3,1,,3,3.0,9,,1,5,,1965,191324.62,,
229,31,76.82,1,5,1,230,3.0,9.6,4,3,2,6205.0,1613.3,1,11,3.0,1,0,,2,3.0,10,,4,7,6205.0,1992,74460.0,,
230,40,141.94,8,1,1,231,4.0,17.74,2,3,2,11464.17,2980.68,2,11,3.0,3,1,16.0,5,3.0,9,,4,8,11464.17,1983,137570.0,,True
231,53,171.25,2,3,1,232,4.0,21.41,4,4,2,13831.67,3596.23,4,12,3.0,2,0,35.0,2,2.0,9,,8,8,13831.67,1970,165980.0,,True
232,34,158.28,15,3,1,233,2.0,19.78,3,4,1,12783.92,3323.82,7,14,3.0,4,2,16.0,3,2.0,14,,6,9,12783.92,1989,153407.07,,True
233,35,103.25,16,3,1,234,4.0,12.91,2,3,2,8339.32,2168.22,1,19,3.0,4,0,,3,1.0,11,,3,3,8339.32,1988,100071.84,,
234,37,44.21,13,3,1,235,1.0,5.53,3,2,4,3570.83,928.42,1,17,3.0,1,0,,2,3.0,10,,3,7,,1986,42850.0,,
235,42,104.45,2,3,1,236,4.0,13.06,3,3,4,8436.67,2193.53,2,14,3.0,3,1,24.0,3,1.0,20,,13,9,,1981,101240.0,,
236,45,103.25,1,4,1,237,1.0,12.91,3,3,2,8339.32,2168.22,1,12,3.0,1,3,,4,3.0,10,,7,7,8339.32,1978,100071.84,,True
237,30,100.22,1,3,1,238,2.0,12.53,2,2,1,8095.0,2104.7,1,11,3.0,4,1,,4,3.0,10,,6,7,,1993,97140.0,,
238,38,102.39,14,3,1,239,3.0,12.8,3,2,2,8270.0,2150.2,0,11,3.0,4,1,10.0,3,3.0,9,,7,7,,1985,99240.0,,
239,50,116.02,20,5,1,240,2.0,14.5,3,4,3,9370.83,2436.42,2,15,3.0,3,1,32.0,3,3.0,30,,12,13,,1973,112450.0,,
240,39,31.66,3,2,1,241,3.0,3.96,2,2,3,2557.5,664.95,0,15,3.0,4,1,,3,,10,,0,7,2557.5,1984,30690.0,,
241,34,55.63,3,3,1,242,4.0,6.95,3,2,2,4492.84,1168.14,1,12,3.0,3,1,11.0,2,3.0,11,,7,9,4492.84,1989,53914.11,,True
242,54,158.28,22,5,1,243,2.0,19.78,3,4,3,12783.92,3323.82,3,25,4.0,3,1,36.0,6,3.0,10,,4,7,,1969,153407.07,,
243,41,95.34,6,3,1,244,4.0,11.92,3,3,3,7700.83,2002.22,1,12,3.0,2,0,,3,3.0,10,,8,7,7700.83,1982,92410.0,,True
244,39,66.77,1,3,1,245,4.0,8.35,3,2,4,5393.33,1402.27,1,15,3.0,4,1,,2,3.0,9,,5,8,5393.33,1984,64720.0,,True
245,40,197.4,7,4,1,246,2.0,24.67,3,5,2,15943.72,4145.37,1,14,3.0,2,0,,3,2.0,21,,12,8,15943.72,1983,191324.62,,True
246,33,31.52,4,3,1,247,4.0,3.94,3,2,2,2545.83,661.92,5,15,,4,2,11.0,2,2.0,9,,1,7,,1990,30550.0,,
247,36,85.85,10,3,1,248,4.0,10.73,3,3,1,6934.17,1802.88,7,13,3.0,4,1,15.0,1,3.0,12,,5,7,6934.17,1987,83210.0,,True
248,33,32.43,8,4,1,249,4.0,4.05,4,1,1,2619.17,680.98,6,19,3.0,2,1,14.0,1,3.0,10,,7,6,,1990,31430.0,,
249,34,55.63,8,2,1,250,2.0,6.95,4,2,3,4492.84,1168.14,1,21,4.0,3,2,10.0,5,3.0,10,,4,8,4492.84,1989,53914.08,,
250,29,29.0,46,1,1,251,4.0,3.63,3,1,4,2342.59,609.08,1,13,,2,0,,3,4.0,11,,3,10,2342.59,1994,28111.13,,True
251,46,88.5,2,2,1,252,4.0,11.06,3,3,4,7148.33,1858.57,3,14,3.0,3,1,12.0,4,2.0,9,,4,7,7148.33,1977,85780.0,,True
252,27,55.63,23,1,1,253,2.0,6.95,2,2,3,4492.84,1168.14,1,21,4.0,4,1,,5,3.0,9,,5,8,4492.84,1996,53914.11,,True
253,31,43.3,36,3,1,254,2.0,5.41,3,2,3,3497.5,909.35,1,11,3.0,1,1,10.0,2,3.0,10,,0,2,3497.5,1992,41970.0,,
254,45,55.63,25,2,1,255,2.0,6.95,2,2,4,4492.84,1168.14,0,13,,4,2,10.0,2,2.0,9,,3,8,4492.84,1978,53914.08,,
255,34,102.02,1,3,1,256,1.0,12.75,3,3,4,8240.0,2142.4,1,21,4.0,1,0,14.0,3,2.0,14,,2,1,8240.0,1989,98880.0,,True
256,31,55.63,1,3,1,257,4.0,6.95,1,2,1,4492.84,1168.14,1,21,,2,0,10.0,6,3.0,10,,8,7,4492.84,1992,53914.11,,True
257,35,55.63,7,4,1,258,3.0,6.95,3,2,4,4492.84,1168.14,1,11,3.0,4,0,10.0,2,3.0,10,,0,9,4492.84,1988,53914.11,,True
258,39,137.65,15,4,1,259,2.0,17.21,3,4,1,11117.5,2890.55,0,12,3.0,1,0,21.0,3,3.0,20,,11,10,,1984,133410.0,,
259,40,58.57,2,2,1,260,2.0,7.32,3,2,2,4730.83,1230.02,3,14,3.0,3,1,,4,3.0,11,,5,10,4730.83,1983,56769.96,,
260,30,29.0,1,2,1,261,4.0,3.63,3,1,2,2342.59,609.08,1,13,3.0,3,0,12.0,6,2.0,12,,1,7,2342.59,1993,28111.08,,
261,47,103.25,1,1,1,262,3.0,12.91,3,3,2,8339.32,2168.22,0,18,3.0,1,2,14.0,3,1.0,13,,5,12,8339.32,1976,100071.84,,True
262,52,29.0,29,4,1,263,1.0,3.63,3,1,4,2342.59,609.08,2,15,3.0,2,2,16.0,3,,9,,0,0,2342.59,1971,28111.13,,True
263,49,55.63,8,1,1,264,3.0,6.95,2,2,2,4492.84,1168.14,1,23,4.0,4,1,10.0,3,3.0,10,,1,7,4492.84,1974,53914.11,,True
264,33,30.01,19,4,1,265,4.0,3.75,3,1,3,2424.17,630.28,1,11,3.0,3,0,,3,3.0,8,,3,0,,1990,29090.0,,
265,32,29.0,2,2,1,266,4.0,3.63,3,1,4,2342.59,609.08,0,13,3.0,3,0,8.0,2,2.0,7,,3,6,2342.59,1991,28111.13,,True
266,38,98.28,23,3,1,267,4.0,12.29,2,3,3,7938.33,2063.97,0,21,4.0,2,0,,2,3.0,9,,1,8,7938.33,1985,95260.0,,True
267,36,55.63,27,3,1,268,3.0,6.95,3,2,3,4492.84,1168.14,6,13,3.0,2,2,17.0,3,2.0,7,,7,7,4492.84,1987,53914.11,,True
268,42,70.42,8,4,1,269,3.0,8.8,3,2,2,5687.5,1478.75,0,11,,4,1,10.0,2,3.0,9,,4,2,5687.5,1981,68250.0,,
269,31,55.63,7,4,1,270,4.0,6.95,3,2,4,4492.84,1168.14,3,22,4.0,4,1,,3,2.0,7,,1,7,4492.84,1992,53914.11,,True
270,31,45.64,8,4,1,271,3.0,5.71,3,2,4,3686.67,958.53,1,23,4.0,4,0,11.0,2,3.0,11,,1,8,3686.67,1992,44240.0,,True
271,51,56.14,21,4,1,272,3.0,7.02,3,2,4,4534.17,1178.88,0,22,4.0,4,0,11.0,2,1.0,10,,1,0,4534.17,1972,54410.04,,
272,34,62.67,7,3,1,273,1.0,7.83,1,2,3,5061.67,1316.03,1,24,4.0,4,0,9.0,3,,9,,0,6,5061.67,1989,60740.0,,True
273,36,103.25,11,2,1,274,2.0,12.91,3,3,4,8339.32,2168.22,0,14,3.0,3,1,10.0,6,3.0,9,,2,8,8339.32,1987,100071.84,,True
274,30,29.0,23,3,1,275,1.0,3.63,1,1,3,2342.59,609.08,1,25,4.0,3,3,,2,2.0,10,,0,9,2342.59,1993,28111.13,,True
275,33,63.41,12,2,1,276,4.0,7.93,3,2,2,5121.67,1331.63,0,13,3.0,1,1,,2,4.0,7,7.0,0,7,,1990,61460.0,,
276,31,63.68,6,4,1,277,2.0,7.96,1,2,3,5143.33,1337.27,4,18,3.0,2,0,,3,2.0,7,,7,7,5143.33,1992,61720.0,,True
277,41,103.25,23,1,1,278,3.0,12.91,3,3,3,8339.32,2168.22,3,13,3.0,3,1,,2,3.0,9,,0,7,8339.32,1982,100071.84,,True
278,26,29.0,25,1,1,279,3.0,3.63,3,1,3,2342.59,609.08,1,23,4.0,4,1,8.0,3,3.0,8,,5,7,2342.59,1997,28111.08,,
279,32,48.16,9,2,1,280,4.0,6.02,1,2,4,3890.0,1011.4,0,17,3.0,4,3,,2,4.0,8,,0,7,,1991,46680.0,,
280,40,57.83,26,3,1,281,2.0,7.23,3,2,2,4670.83,1214.42,1,11,3.0,1,1,20.0,2,3.0,20,,2,13,4670.83,1983,56050.0,,True
281,53,55.63,6,2,1,282,2.0,6.95,3,2,3,4492.84,1168.14,2,20,4.0,4,1,13.0,3,1.0,7,,4,5,4492.84,1970,53914.11,,True
282,29,44.56,1,1,1,283,4.0,5.57,3,2,3,3599.17,935.78,1,13,3.0,1,1,10.0,1,3.0,10,,0,9,3599.17,1994,43190.0,,True
283,36,29.0,3,2,1,284,4.0,3.63,3,1,2,2342.59,609.08,4,12,,3,0,13.0,3,2.0,8,,7,2,,1987,28111.13,,
284,33,29.0,14,3,1,285,4.0,3.63,3,1,2,2342.59,609.08,1,13,3.0,4,1,8.0,5,3.0,8,,1,6,2342.59,1990,28111.13,,True
285,51,158.28,3,3,1,286,4.0,19.78,3,4,2,12783.92,3323.82,3,18,3.0,3,0,,6,3.0,7,,1,0,,1972,153407.07,,
286,27,29.0,9,3,1,287,4.0,3.63,3,1,2,2342.59,609.08,1,16,3.0,4,0,,2,2.0,7,,0,3,2342.59,1996,28111.13,,True
287,37,36.77,21,3,1,288,2.0,4.6,4,1,1,2970.0,772.2,1,12,3.0,1,1,,3,2.0,8,,1,7,2970.0,1986,35640.0,,True
288,38,64.6,29,3,1,289,4.0,8.07,3,2,4,5217.5,1356.55,3,18,3.0,1,1,9.0,3,1.0,7,,1,7,5217.5,1985,62610.0,,True
289,49,70.2,18,4,1,290,4.0,8.78,3,2,4,5670.0,1474.2,1,15,3.0,1,2,7.0,0,3.0,7,,1,7,5670.0,1974,68040.0,,True
290,27,55.63,20,3,1,291,4.0,6.95,3,2,3,4492.84,1168.14,1,14,3.0,4,0,7.0,2,3.0,7,,0,7,4492.84,1996,53914.11,,True
291,45,103.25,6,3,1,292,4.0,12.91,2,3,4,8339.32,2168.22,6,12,3.0,4,0,23.0,2,3.0,19,,12,8,8339.32,1978,100071.84,,True
292,35,103.25,1,3,1,293,3.0,12.91,3,3,3,8339.32,2168.22,1,14,3.0,1,0,10.0,3,4.0,10,,0,8,,1988,100071.84,,
293,33,29.0,2,2,1,294,1.0,3.63,3,1,1,2342.59,609.08,7,20,,1,0,13.0,3,4.0,9,,1,7,,1990,28111.13,,
294,52,197.4,2,4,1,295,1.0,24.67,2,5,3,15943.72,4145.37,1,18,3.0,4,0,33.0,2,4.0,33,,15,12,15943.72,1971,191324.62,,True
295,40,200.53,2,2,1,296,1.0,25.07,3,5,3,16196.67,4211.13,0,19,3.0,4,1,,5,3.0,21,,3,9,16196.67,1983,194360.0,,True
296,38,55.63,2,2,1,297,4.0,6.95,2,2,4,4492.84,1168.14,3,18,3.0,4,1,13.0,0,3.0,8,,7,5,4492.84,1985,53914.11,,True
297,46,158.28,27,3,1,298,4.0,19.78,1,4,2,12783.92,3323.82,3,12,3.0,2,1,28.0,2,2.0,7,,7,7,12783.92,1977,153407.07,,True
298,45,158.28,20,2,1,299,3.0,19.78,3,4,4,12783.92,3323.82,0,14,3.0,2,0,21.0,2,3.0,20,,4,10,12783.92,1978,153407.07,,True
299,47,103.25,10,4,1,300,1.0,12.91,3,3,2,8339.32,2168.22,1,12,3.0,4,1,,2,2.0,10,,9,9,8339.32,1976,100071.84,,
300,35,103.25,22,3,1,301,2.0,12.91,4,3,2,8339.32,2168.22,7,18,,2,1,10.0,6,2.0,7,,6,2,,1988,100071.84,,
301,29,55.63,2,2,1,302,2.0,6.95,3,2,4,4492.84,1168.14,1,18,3.0,1,0,,3,,10,,0,9,4492.84,1994,53914.11,,True
302,55,55.63,20,2,1,303,2.0,6.95,3,2,4,4492.84,1168.14,3,19,,4,1,12.0,4,3.0,10,,0,8,,1968,53914.11,,
303,26,60.13,45,4,1,304,4.0,7.52,2,2,4,4856.67,1262.73,1,12,3.0,2,0,,0,,8,,7,4,4856.67,1997,58280.04,,
304,31,55.63,7,3,1,305,2.0,6.95,4,2,4,4492.84,1168.14,4,11,3.0,2,1,10.0,3,2.0,8,,7,7,4492.84,1992,53914.11,,True
305,43,25.33,10,4,1,306,3.0,3.17,3,1,4,2045.83,531.92,0,19,3.0,1,0,,5,3.0,8,,1,7,,1980,24550.0,,
306,31,55.63,13,3,1,307,4.0,6.95,3,2,4,4492.84,1168.14,4,12,3.0,4,3,13.0,3,3.0,7,,1,7,,1992,53914.11,,
307,32,52.15,2,4,1,308,1.0,6.52,4,2,4,4212.5,1095.25,7,16,3.0,3,0,,0,2.0,7,,0,7,,1991,50550.0,,
308,33,48.31,10,3,1,309,2.0,6.04,2,2,4,3901.67,1014.43,3,14,3.0,3,0,,6,2.0,7,,0,1,3901.67,1990,46820.04,,
309,43,54.24,10,4,1,310,3.0,6.78,2,2,3,4380.83,1139.02,1,11,,2,1,9.0,3,4.0,9,,0,0,,1980,52570.0,,
310,29,21.86,8,4,1,311,2.0,2.73,1,1,1,1765.83,459.12,1,11,3.0,4,0,7.0,4,2.0,7,,0,7,1765.83,1994,21189.96,,
311,27,55.63,8,4,1,312,2.0,6.95,3,2,2,4492.84,1168.14,1,18,3.0,1,1,8.0,3,3.0,8,,0,7,4492.84,1996,53914.11,,True
312,29,55.63,10,1,1,313,4.0,6.95,2,2,2,4492.84,1168.14,1,14,3.0,1,2,7.0,2,3.0,7,,1,7,4492.84,1994,53914.11,,True
313,37,61.64,6,3,1,314,3.0,7.7,4,2,1,4978.33,1294.37,4,13,3.0,1,2,13.0,2,3.0,7,,6,7,4978.33,1986,59740.0,,True
314,26,55.63,1,3,1,315,3.0,6.95,3,2,3,4492.84,1168.14,1,17,3.0,2,1,,3,3.0,8,,7,7,4492.84,1997,53914.11,,True
315,40,29.0,10,4,1,316,4.0,3.63,4,1,3,2342.59,609.08,3,13,3.0,3,1,,3,3.0,7,,1,7,2342.59,1983,28111.08,,
316,41,55.63,4,3,1,317,1.0,6.95,3,2,2,4492.84,1168.14,1,18,3.0,3,0,8.0,5,3.0,8,,7,7,4492.84,1982,53914.11,,True
317,51,55.63,14,2,1,318,3.0,6.95,3,2,4,4492.84,1168.14,4,11,3.0,3,1,18.0,2,2.0,7,,0,7,4492.84,1972,53914.08,,
318,37,31.3,14,3,1,319,4.0,3.91,3,1,1,2528.33,657.37,1,12,3.0,3,1,,2,2.0,18,,12,17,,1986,30340.0,,
319,56,136.31,6,3,1,320,3.0,17.04,4,4,1,11010.0,2862.6,9,11,3.0,4,3,36.0,0,2.0,7,,7,7,11010.0,1967,132120.0,,
320,41,86.58,1,3,1,321,2.0,10.82,4,3,1,6993.33,1818.27,1,16,3.0,3,1,10.0,2,3.0,10,,0,7,,1982,83920.0,,
321,46,55.63,18,3,1,322,3.0,6.95,3,2,3,4492.84,1168.14,2,14,3.0,3,1,19.0,5,2.0,10,,0,8,4492.84,1977,53914.11,,True
322,30,29.0,2,3,1,323,3.0,3.63,3,1,4,2342.59,609.08,0,14,3.0,3,0,12.0,2,2.0,11,,6,7,,1993,28111.13,,
323,35,103.25,16,3,1,324,4.0,12.91,3,3,3,8339.32,2168.22,4,12,3.0,3,0,10.0,2,3.0,8,,0,0,8339.32,1988,100071.84,,True
324,48,41.8,2,5,1,325,2.0,5.22,3,2,4,3375.83,877.72,2,14,3.0,1,1,14.0,2,3.0,9,,6,7,3375.83,1975,40510.0,,True
325,45,49.58,2,3,1,326,4.0,6.2,3,2,2,4004.17,1041.08,0,19,3.0,2,1,,3,4.0,8,,3,7,4004.17,1978,48050.0,,True
326,26,28.28,17,4,1,327,2.0,3.54,3,1,3,2284.17,593.88,0,11,3.0,2,1,8.0,2,,7,,1,0,2284.17,1997,27410.04,,
327,41,55.63,2,4,1,328,1.0,6.95,2,2,3,4492.84,1168.14,2,17,3.0,1,0,10.0,3,3.0,8,,0,7,,1982,53914.11,,
328,34,55.06,21,4,1,329,4.0,6.88,4,2,4,4447.5,1156.35,1,12,3.0,4,0,10.0,3,3.0,10,,5,7,,1989,53370.0,,
329,31,55.63,6,4,1,330,1.0,6.95,4,2,4,4492.84,1168.14,4,22,4.0,4,2,13.0,4,4.0,7,,5,7,,1992,53914.11,,
330,43,55.63,9,5,1,331,4.0,6.95,3,2,3,4492.84,1168.14,3,13,3.0,2,1,10.0,3,3.0,8,,4,7,,1980,53914.11,,
331,53,55.63,1,1,1,332,4.0,6.95,3,2,1,4492.84,1168.14,7,20,4.0,4,0,18.0,2,4.0,14,,8,10,,1970,53914.11,,
332,37,97.33,3,3,1,333,3.0,12.17,3,3,3,7861.67,2044.03,1,15,,3,1,,2,3.0,10,,7,8,7861.67,1986,94340.0,,True
